parameter_set,model_type,condition,reference_condition,feature_id,Q_Ah,tau_factor_set,omega_tau_set,period_s,phase_norm,cycle_count,delta_x_inst,x_DCAC_cycle_mean,x_DC_window_mean,delta_x_cycle_mean,x_DCAC_cycle_amp,window_valid
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,eta_n_mean,0.9963824278479043,5.0,0.2,1140.9175086262733,0.4104680231462942,1.410468023146294,-0.037421037854426215,-0.0351391111969567,-0.03860801148980321,0.003468900292846508,0.14469816118495749,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,eta_p_mean,0.9963824278479043,5.0,0.2,1140.9175086262733,0.4104680231462942,1.410468023146294,0.004084210596391448,0.0036636041905153743,0.0039029779484795377,-0.0002393737579641634,0.017818438866740425,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,j_n_mean_signed,0.9963824278479043,5.0,0.2,1140.9175086262733,0.4104680231462942,1.410468023146294,-0.5556203337647136,-0.4704308738991385,-0.4464741494515072,-0.023956724447631306,2.0835403524561595,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,j_p_mean_signed,0.9963824278479043,5.0,0.2,1140.9175086262733,0.4104680231462942,1.410468023146294,0.6290837042016248,0.5326306089593157,0.5055063587470555,0.02712425021226017,2.359023245055905,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,cell_temperature_K,0.9963824278479043,5.0,0.2,1140.9175086262733,0.4104680231462942,1.410468023146294,0.0,298.15,298.15000000000003,-5.684341886080802e-14,0.0,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,total_heating_mean,0.9963824278479043,5.0,0.2,1140.9175086262733,0.4104680231462942,1.410468023146294,0.0,0.0,0.0,0.0,0.0,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,neg_surface_minus_avg_sto,0.9963824278479043,5.0,0.2,1140.9175086262733,0.4104680231462942,1.410468023146294,0.007462709636743029,0.00521273733165029,0.004949732815026115,0.0002630045166241747,0.0224766684048415,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,pos_surface_minus_avg_sto,0.9963824278479043,5.0,0.2,1140.9175086262733,0.4104680231462942,1.410468023146294,-0.029244265425906964,-0.022327262086965474,-0.02160932837235551,-0.0007179337146099619,0.06486362391124556,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,neg_surface_sto_range,0.9963824278479043,5.0,0.2,1140.9175086262733,0.4104680231462942,1.410468023146294,0.0,0.0,0.0,0.0,0.0,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,neg_avg_sto,1.0362015492402996,5.0,0.2,1140.9175086262733,0.45304705855074706,1.453047058550747,-2.771418361746658e-07,0.21870277330645274,0.24834337070917864,-0.0296405974027259,0.1066978210462694,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,neg_avg_surface_sto,1.0362015492402996,5.0,0.2,1140.9175086262733,0.45304705855074706,1.453047058550747,0.004975606517575892,0.2239038852224155,0.25329310352420475,-0.029389218301789255,0.1106776518467262,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,neg_max_surface_sto,1.0362015492402996,5.0,0.2,1140.9175086262733,0.45304705855074706,1.453047058550747,0.004975606517575781,0.2239038852224155,0.25329310352420475,-0.029389218301789255,0.11067765184672618,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,neg_min_surface_sto,1.0362015492402996,5.0,0.2,1140.9175086262733,0.45304705855074706,1.453047058550747,0.004975606517575781,0.2239038852224155,0.25329310352420475,-0.029389218301789255,0.11067765184672618,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,pos_avg_sto,1.0362015492402996,5.0,0.2,1140.9175086262733,0.45304705855074706,1.453047058550747,1.849538507903148e-07,0.7256029884318357,0.7058219884990083,0.019780999932827337,0.07120604089966875,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,pos_avg_surface_sto,1.0362015492402996,5.0,0.2,1140.9175086262733,0.45304705855074706,1.453047058550747,-0.024490573825868278,0.7033225052114329,0.6842086194627284,0.01911388574870454,0.11526107760528359,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,elyte_c_mean,1.0362015492402996,5.0,0.2,1140.9175086262733,0.45304705855074706,1.453047058550747,-15.44442756799765,983.9409386446008,983.0036964463754,0.9372421982253627,75.74573151628226,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,elyte_c_range,1.0362015492402996,5.0,0.2,1140.9175086262733,0.45304705855074706,1.453047058550747,350.29242890055764,569.8116158024493,354.8521534060631,214.9594623963862,1155.7815215184578,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,eta_n_mean,1.0362015492402996,5.0,0.2,1140.9175086262733,0.45304705855074706,1.453047058550747,-0.022430696225869434,-0.035064046238539176,-0.03827662518947622,0.003212578950937045,0.14469816118495749,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,eta_p_mean,1.0362015492402996,5.0,0.2,1140.9175086262733,0.45304705855074706,1.453047058550747,0.0022221609154478347,0.0036564126661402904,0.0038860354223715777,-0.0002296227562312873,0.017818438866740425,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,j_n_mean_signed,1.0362015492402996,5.0,0.2,1140.9175086262733,0.45304705855074706,1.453047058550747,-0.3028988146883933,-0.46959012351196394,-0.44647414945150726,-0.02311597406045668,2.0835403524561595,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,j_p_mean_signed,1.0362015492402996,5.0,0.2,1140.9175086262733,0.45304705855074706,1.453047058550747,0.34294768704981726,0.5316786956909708,0.5055063587470555,0.026172336943915298,2.359023245055905,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,cell_temperature_K,1.0362015492402996,5.0,0.2,1140.9175086262733,0.45304705855074706,1.453047058550747,0.0,298.15000000000003,298.15000000000003,0.0,0.0,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,total_heating_mean,1.0362015492402996,5.0,0.2,1140.9175086262733,0.45304705855074706,1.453047058550747,0.0,0.0,0.0,0.0,0.0,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,neg_surface_minus_avg_sto,1.0362015492402996,5.0,0.2,1140.9175086262733,0.45304705855074706,1.453047058550747,0.0049758836594120375,0.005201111915962775,0.004949732815026113,0.00025137910093666217,0.0224766684048415,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,pos_surface_minus_avg_sto,1.0362015492402996,5.0,0.2,1140.9175086262733,0.45304705855074706,1.453047058550747,-0.02449075877971897,-0.0222804832204028,-0.021613369036280018,-0.0006671141841227829,0.06486362391124556,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,neg_surface_sto_range,1.0362015492402996,5.0,0.2,1140.9175086262733,0.45304705855074706,1.453047058550747,0.0,0.0,0.0,0.0,0.0,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,neg_avg_sto,1.076020670632695,5.0,0.2,1140.9175086262733,0.5255394202287184,1.5255394202287182,-4.592456675500678e-07,0.22489265552231005,0.25521046206152487,-0.030317806539214814,0.10159119520878745,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,neg_avg_surface_sto,1.076020670632695,5.0,0.2,1140.9175086262733,0.5255394202287184,1.5255394202287182,3.533941616418179e-05,0.23009590945542052,0.260160194876551,-0.030064285421130488,0.10060180456677187,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,neg_max_surface_sto,1.076020670632695,5.0,0.2,1140.9175086262733,0.5255394202287184,1.5255394202287182,3.53394161642373e-05,0.23009590945542055,0.260160194876551,-0.03006428542113046,0.10060180456677184,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,neg_min_surface_sto,1.076020670632695,5.0,0.2,1140.9175086262733,0.5255394202287184,1.5255394202287182,3.53394161642373e-05,0.23009590945542055,0.260160194876551,-0.03006428542113046,0.10060180456677184,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,pos_avg_sto,1.076020670632695,5.0,0.2,1140.9175086262733,0.5255394202287184,1.5255394202287182,3.0648297599800145e-07,0.7214720980171635,0.7012391546332177,0.020232943383945767,0.06779807432005747,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,pos_avg_surface_sto,1.076020670632695,5.0,0.2,1140.9175086262733,0.5255394202287184,1.5255394202287182,-0.012636351686977298,0.6991925870332001,0.6796230793387621,0.019569507694437993,0.09988938676687775,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,elyte_c_mean,1.076020670632695,5.0,0.2,1140.9175086262733,0.5255394202287184,1.5255394202287182,0.23298298717747912,983.9321988930559,983.0036964463754,0.9285024466804543,75.74573151628226,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,elyte_c_range,1.076020670632695,5.0,0.2,1140.9175086262733,0.5255394202287184,1.5255394202287182,0.8299473728415023,569.8541909258722,354.85215340606305,215.00203751980916,1155.7815215184578,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,eta_n_mean,1.076020670632695,5.0,0.2,1140.9175086262733,0.5255394202287184,1.5255394202287182,0.012935364087664353,-0.03473455724964508,-0.03798875626629103,0.003254199016645948,0.14469816118495749,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,eta_p_mean,1.076020670632695,5.0,0.2,1140.9175086262733,0.5255394202287184,1.5255394202287182,-0.0014631594413278943,0.00364104720370134,0.0038710625131146,-0.00023001530941325985,0.017818438866740425,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,j_n_mean_signed,1.076020670632695,5.0,0.2,1140.9175086262733,0.5255394202287184,1.5255394202287182,0.1664544924146627,-0.4698876257320724,-0.44647414945150726,-0.023413476280565115,2.0835403524561595,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,j_p_mean_signed,1.076020670632695,5.0,0.2,1140.9175086262733,0.5255394202287184,1.5255394202287182,-0.1884628806863644,0.5320155332529909,0.5055063587470555,0.026509174505935373,2.359023245055905,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,cell_temperature_K,1.076020670632695,5.0,0.2,1140.9175086262733,0.5255394202287184,1.5255394202287182,0.0,298.15000000000003,298.15000000000003,0.0,0.0,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,total_heating_mean,1.076020670632695,5.0,0.2,1140.9175086262733,0.5255394202287184,1.5255394202287182,0.0,0.0,0.0,0.0,0.0,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,neg_surface_minus_avg_sto,1.076020670632695,5.0,0.2,1140.9175086262733,0.5255394202287184,1.5255394202287182,3.5798661831720584e-05,0.005203253933110463,0.004949732815026116,0.0002535211180843466,0.0224766684048415,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,pos_surface_minus_avg_sto,1.076020670632695,5.0,0.2,1140.9175086262733,0.5255394202287184,1.5255394202287182,-0.012636658169953352,-0.022279510983963326,-0.02161607529445557,-0.0006634356895077569,0.06486362391124556,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,neg_surface_sto_range,1.076020670632695,5.0,0.2,1140.9175086262733,0.5255394202287184,1.5255394202287182,0.0,0.0,0.0,0.0,0.0,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,neg_avg_sto,1.11583979202509,5.0,0.2,1140.9175086262733,0.16497434172815514,2.164974341728155,1.1097692971251405e-06,0.27861566912849184,0.2619748416825015,0.016640827445990325,0.10702693432547147,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,neg_avg_surface_sto,1.11583979202509,5.0,0.2,1140.9175086262733,0.16497434172815514,2.164974341728155,0.00861196651704671,0.28375942848329344,0.26692457449752754,0.016834853985765896,0.11377771978849366,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,neg_max_surface_sto,1.11583979202509,5.0,0.2,1140.9175086262733,0.16497434172815514,2.164974341728155,0.008611966517046654,0.28375942848329344,0.26692457449752754,0.016834853985765896,0.11377771978849374,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,neg_min_surface_sto,1.11583979202509,5.0,0.2,1140.9175086262733,0.16497434172815514,2.164974341728155,0.008611966517046654,0.28375942848329344,0.26692457449752754,0.016834853985765896,0.11377771978849374,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,pos_avg_sto,1.11583979202509,5.0,0.2,1140.9175086262733,0.16497434172815514,2.164974341728155,-7.406175410729077e-07,0.6856194154920326,0.6967248666446819,-0.01110545115264927,0.07142567850228965,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,pos_avg_surface_sto,1.11583979202509,5.0,0.2,1140.9175086262733,0.16497434172815514,2.164974341728155,-0.01486686177171892,0.6634677551795551,0.6751067834110545,-0.011639028231499315,0.12174595173951197,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,elyte_c_mean,1.11583979202509,5.0,0.2,1140.9175086262733,0.16497434172815514,2.164974341728155,-27.138779524241045,984.1281620706587,983.0036964463756,1.1244656242831752,75.7457879906467,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,elyte_c_range,1.11583979202509,5.0,0.2,1140.9175086262733,0.16497434172815514,2.164974341728155,614.7132459422928,567.1350694647017,354.85215340606305,212.28291605863865,1155.7994358770702,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,eta_n_mean,1.11583979202509,5.0,0.2,1140.9175086262733,0.16497434172815514,2.164974341728155,-0.05221759639029701,-0.03198925343934256,-0.037719471773922424,0.005730218334579866,0.13958525617737805,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,eta_p_mean,1.11583979202509,5.0,0.2,1140.9175086262733,0.16497434172815514,2.164974341728155,0.0067038143659200475,0.003417291448996428,0.00385685241282766,-0.00043956096383123214,0.017365192985222763,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,j_n_mean_signed,1.11583979202509,5.0,0.2,1140.9175086262733,0.16497434172815514,2.164974341728155,-0.8966028948529985,-0.46406880171843984,-0.4464741494515073,-0.01759465226693252,2.083539530004595,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,j_p_mean_signed,1.11583979202509,5.0,0.2,1140.9175086262733,0.16497434172815514,2.164974341728155,1.0151505191868577,0.5254273521837511,0.5055063587470554,0.019920993436695733,2.3590223138609048,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,cell_temperature_K,1.11583979202509,5.0,0.2,1140.9175086262733,0.16497434172815514,2.164974341728155,0.0,298.15,298.1500000000001,-1.1368683772161603e-13,0.0,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,total_heating_mean,1.11583979202509,5.0,0.2,1140.9175086262733,0.16497434172815514,2.164974341728155,0.0,0.0,0.0,0.0,0.0,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,neg_surface_minus_avg_sto,1.11583979202509,5.0,0.2,1140.9175086262733,0.16497434172815514,2.164974341728155,0.008610856747749602,0.005143759354801622,0.004949732815026117,0.0001940265397755046,0.022476648383814968,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,pos_surface_minus_avg_sto,1.11583979202509,5.0,0.2,1140.9175086262733,0.16497434172815514,2.164974341728155,-0.014866121154177885,-0.022151660312477325,-0.021618083233627374,-0.0005335770788499512,0.06486666978500522,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,neg_surface_sto_range,1.11583979202509,5.0,0.2,1140.9175086262733,0.16497434172815514,2.164974341728155,0.0,0.0,0.0,0.0,0.0,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,neg_avg_sto,1.1556589134174853,5.0,0.2,1140.9175086262733,0.19200205672951653,2.1920020567295166,1.1094172973069583e-06,0.280721102225519,0.2688421472797342,0.011878954945784781,0.10702693432547147,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,neg_avg_surface_sto,1.1556589134174853,5.0,0.2,1140.9175086262733,0.19200205672951653,2.1920020567295166,0.009708704519338196,0.2858856014559878,0.27379188009476035,0.012093721361227439,0.11377771978849366,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,neg_max_surface_sto,1.1556589134174853,5.0,0.2,1140.9175086262733,0.19200205672951653,2.1920020567295166,0.009708704519338196,0.2858856014559878,0.27379188009476035,0.012093721361227439,0.11377771978849374,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,neg_min_surface_sto,1.1556589134174853,5.0,0.2,1140.9175086262733,0.19200205672951653,2.1920020567295166,0.009708704519338196,0.2858856014559878,0.27379188009476035,0.012093721361227439,0.11377771978849374,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,pos_avg_sto,1.1556589134174853,5.0,0.2,1140.9175086262733,0.19200205672951653,2.1920020567295166,-7.403826304264172e-07,0.6842143300484093,0.6921418898000562,-0.00792755975164694,0.07142567850228965,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,pos_avg_surface_sto,1.1556589134174853,5.0,0.2,1140.9175086262733,0.19200205672951653,2.1920020567295166,-0.019524354498016816,0.6620235897995171,0.6705222635477643,-0.008498673748247199,0.12174595173951197,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,elyte_c_mean,1.1556589134174853,5.0,0.2,1140.9175086262733,0.19200205672951653,2.1920020567295166,-30.230274503413284,984.0577640485849,983.0036964463756,1.0540676022093294,75.7457879906467,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,elyte_c_range,1.1556589134174853,5.0,0.2,1140.9175086262733,0.19200205672951653,2.1920020567295166,694.4621803667937,567.6886549260408,354.85215340606305,212.8365015199778,1155.7994358770702,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,eta_n_mean,1.1556589134174853,5.0,0.2,1140.9175086262733,0.19200205672951653,2.1920020567295166,-0.05585261048432305,-0.032209348288496885,-0.03745955063091432,0.005250202342417437,0.13958525617737805,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,eta_p_mean,1.1556589134174853,5.0,0.2,1140.9175086262733,0.19200205672951653,2.1920020567295166,0.0071541777232623695,0.003440511251298551,0.0038429463525607873,-0.0004024351012622365,0.017365192985222763,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,j_n_mean_signed,1.1556589134174853,5.0,0.2,1140.9175086262733,0.19200205672951653,2.1920020567295166,-0.9733625663454575,-0.46618426011752756,-0.4464741494515073,-0.019710110666020242,2.083539530004595,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,j_p_mean_signed,1.1556589134174853,5.0,0.2,1140.9175086262733,0.19200205672951653,2.1920020567295166,1.1020592508176628,0.5278225136364746,0.5055063587470554,0.022316154889419182,2.3590223138609048,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,cell_temperature_K,1.1556589134174853,5.0,0.2,1140.9175086262733,0.19200205672951653,2.1920020567295166,0.0,298.15000000000003,298.1500000000001,-5.684341886080802e-14,0.0,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,total_heating_mean,1.1556589134174853,5.0,0.2,1140.9175086262733,0.19200205672951653,2.1920020567295166,0.0,0.0,0.0,0.0,0.0,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,neg_surface_minus_avg_sto,1.1556589134174853,5.0,0.2,1140.9175086262733,0.19200205672951653,2.1920020567295166,0.009707595102040853,0.00516449923046883,0.004949732815026125,0.00021476641544270533,0.022476648383814968,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,pos_surface_minus_avg_sto,1.1556589134174853,5.0,0.2,1140.9175086262733,0.19200205672951653,2.1920020567295166,-0.01952361411538628,-0.022190740248892157,-0.021619626252291857,-0.0005711139966003004,0.06486666978500522,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,neg_surface_sto_range,1.1556589134174853,5.0,0.2,1140.9175086262733,0.19200205672951653,2.1920020567295166,0.0,0.0,0.0,0.0,0.0,True
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,neg_avg_sto,1.1954780348098806,5.0,0.2,1140.9175086262733,0.21787107339370204,2.217871073393702,1.0955140082868908e-06,0.2826506454621797,0.2757094363792434,0.006941209082936328,0.10702693432547147,True
