param_set,arm,t_s,V_V,I_A,Q_Ah,stage,Vmax_cutoff_V,I_cutoff_A,termination_method,initial_soc
OKane2022,DCAC_full_protocol,15606.042405253995,4.199999999999999,-0.33099462642342786,4.75968001652897,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,15616.042405253995,4.2,-0.3279512012888853,4.760595219067459,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,15626.042405253995,4.200000000000001,-0.3249141332190717,4.761501976476497,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,15636.042405253995,4.2,-0.32188952471595433,4.7624003148902965,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,15646.042405253995,4.2,-0.3188798761962827,4.763290272391563,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,15656.042405253995,4.2,-0.3158876444532255,4.7641718939480215,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,15666.042405253995,4.199999999999999,-0.31291523448092523,4.765045231279874,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,15676.042405253995,4.199999999999999,-0.3099647612476193,4.7659103423850535,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,15686.042405253995,4.2,-0.3070375582044187,4.766767290050959,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,15696.042405253995,4.2,-0.3041353677943184,4.767616141337069,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,15706.042405253995,4.200000000000001,-0.3012625545395121,4.7684569717847545,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,15716.042405253995,4.199999999999999,-0.2984131320174522,4.76928985468275,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,15726.042405253995,4.200000000000001,-0.2955893809727904,4.770114858173015,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,15736.042405253995,4.200000000000001,-0.29279266347768046,4.770932055456973,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,15746.042405253995,4.199999999999999,-0.2900231819384652,4.7717415219089405,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,15756.042405253995,4.2,-0.2872813967651574,4.772543333823807,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,15766.042405253995,4.200000000000001,-0.28456842329863385,4.7733375696850056,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,15776.042405253995,4.200000000000001,-0.2818842138338298,4.7741243094588,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,15786.042405253995,4.199999999999999,-0.2792300582573571,4.774903634836705,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,15796.042405253995,4.199999999999999,-0.2766058028901122,4.7756756290882985,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,15806.042405253995,4.2,-0.27401291959023993,4.776440377313966,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,15816.042405253995,4.199999999999999,-0.2714527039497012,4.777197968457771,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,15826.042405253995,4.200000000000001,-0.26891931475812636,4.7779484851504215,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,15836.042405253995,4.2,-0.2664133582228417,4.778692002751784,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,15846.042405253995,4.200000000000001,-0.26393437918432694,4.779428596831517,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,15856.042405253995,4.2,-0.2614814104297571,4.780158340983758,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,15866.042405253995,4.199999999999999,-0.2590543181010799,4.7808813072733845,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,15876.042405253995,4.199999999999999,-0.2566516677498851,4.781597565587067,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,15886.042405253995,4.200000000000001,-0.25427358513444676,4.78230718399385,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,15896.042405253995,4.200000000000001,-0.2519183290261668,4.783010228319073,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,15906.042405253995,4.200000000000001,-0.24958585923726934,4.7837067619138836,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,15916.042405253995,4.2,-0.24727653685780376,4.784396848575127,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,15926.042405253995,4.199999999999998,-0.24499359709912327,4.785080557094512,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,15936.042405253995,4.200000000000001,-0.2427359077701317,4.785757959184608,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,15946.042405253995,4.199999999999999,-0.2405014994551916,4.7864291222501985,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,15956.042405253995,4.2,-0.23828784357112717,4.787094107448846,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,15966.042405253995,4.199999999999999,-0.2360965686801571,4.787752974688083,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,15976.042405253995,4.2,-0.23392782655316824,4.788405786348131,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,15986.042405253995,4.199999999999999,-0.2317811938261779,4.7890526044319905,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,15996.042405253995,4.199999999999999,-0.22965575694723114,4.789693489085843,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16006.042405253995,4.200000000000001,-0.2275514637660659,4.790328499114611,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16016.042405253995,4.200000000000001,-0.2254665591996363,4.790957690813175,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16026.042405253995,4.199999999999999,-0.22340141872556996,4.791581118560293,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16036.042405253995,4.2,-0.22135750169390037,4.792198839283098,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16046.042405253995,4.200000000000001,-0.21933251243802254,4.79281090874717,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16056.042405253995,4.2,-0.21732357753703607,4.793417375538802,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16066.042405253995,4.199999999999998,-0.21532787489064026,4.79401828033384,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16076.042405253995,4.200000000000001,-0.21334765011036333,4.7946136630074525,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16086.042405253995,4.200000000000001,-0.21138365173598103,4.795203567593351,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16096.042405253995,4.199999999999999,-0.20943595495475167,4.79578803926931,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16106.042405253995,4.199999999999999,-0.20750438906294744,4.796367123080445,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16116.042405253995,4.2,-0.20558891351828593,4.796940863778476,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16126.042405253995,4.199999999999999,-0.20368954305628031,4.797509306079274,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16136.042405253995,4.2,-0.20180627921804695,4.798072494721321,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16146.042405253995,4.2,-0.1999420749466056,4.79863047854655,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16156.042405253995,4.199999999999999,-0.19809512809475097,4.799183307995219,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16166.042405253995,4.2,-0.19626342668279262,4.7997310282101875,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16176.042405253995,4.200000000000001,-0.1944450797084246,4.800273678913509,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16186.042405253995,4.199999999999999,-0.19264252638415472,4.800811300588637,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16196.042405253995,4.200000000000001,-0.19085704608052334,4.8013439388837265,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16206.042405253995,4.200000000000001,-0.18908913181045178,4.801871641908575,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16216.042405253995,4.200000000000001,-0.18733892626132004,4.802394458655897,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16226.042405253995,4.2,-0.18560684521621745,4.802912438894061,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16236.042405253995,4.199999999999999,-0.18389292563508952,4.803425633020242,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16246.042405253995,4.199999999999999,-0.18219703109399749,4.803934091293478,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16256.042405253995,4.199999999999999,-0.1805214083584801,4.804437866903828,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16266.042405253995,4.200000000000001,-0.17886394959408944,4.804937013234318,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16276.042405253995,4.2,-0.17722271505928475,4.805431578046337,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16286.042405253995,4.2,-0.17559578512585883,4.805921603741038,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16296.042405253995,4.2,-0.17398454271494196,4.80640713197415,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16306.042405253995,4.2,-0.17238933736508533,4.806888206807594,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16316.042405253995,4.199999999999999,-0.1708099408748803,4.807364872471815,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16326.042405253995,4.2,-0.1692457113688524,4.807837171988821,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16336.042405253995,4.2,-0.16769645513908835,4.808305147220081,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16346.042405253995,4.2,-0.16616232246936338,4.80876883996676,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16356.042405253995,4.200000000000001,-0.16464328947798867,4.809228292205575,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16366.042405253995,4.2,-0.163140826907964,4.809683547922777,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16376.042405253995,4.199999999999999,-0.1616533755877347,4.8101346509818,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16386.042405253997,4.2,-0.16017688100996022,4.810581637449296,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16396.042405253997,4.199999999999999,-0.15871198928277322,4.811024538658036,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16406.042405253997,4.199999999999999,-0.1572593753665941,4.811463387775604,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16416.042405253997,4.200000000000001,-0.15581886569002484,4.811898218665961,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16426.042405253997,4.199999999999999,-0.15439036720901345,4.812329064822765,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16436.042405253997,4.2,-0.15297313997912193,4.812755958582748,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16446.042405253997,4.2,-0.15156720932817344,4.81317893129012,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16456.042405253997,4.200000000000001,-0.1501721945951116,4.813598013795569,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16466.042405253997,4.2,-0.14878805783504376,4.814013236368388,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16476.042405253997,4.200000000000001,-0.14741676555574967,4.814424631956431,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16486.042405253997,4.2,-0.14605713029262504,4.814832234589555,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16496.042405253997,4.2,-0.14470566722662456,4.815236071808331,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16506.042405253997,4.2,-0.1433633736422946,4.815636167698426,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16516.042405253997,4.2,-0.1420317944683516,4.8160325498763585,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16526.042405253997,4.2,-0.1407116383319051,4.816425249088581,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16536.042405253997,4.200000000000002,-0.13940352965235717,4.816814297933003,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16546.042405253997,4.199999999999999,-0.1381076191150618,4.817199730084068,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16556.042405253997,4.2,-0.13682458676512665,4.817581580370013,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16566.042405253997,4.200000000000001,-0.13555444789933413,4.817959884584825,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16576.042405253997,4.200000000000001,-0.134297449289232,4.818334678886475,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16586.042405253997,4.2,-0.1330555182408395,4.8187060024524895,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16596.042405253997,4.2,-0.13182722931428553,4.819073895157428,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16606.042405253997,4.199999999999999,-0.130609417259312,4.819438390499891,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16616.042405253997,4.2,-0.12940302741153795,4.819799518895268,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16626.042405253997,4.199999999999999,-0.12820877585743667,4.820157313066475,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16636.042405253997,4.2,-0.12702664371423,4.8205118067047685,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16646.042405253997,4.2,-0.12585657649528936,4.820863033399504,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16656.042405253997,4.2,-0.12469805906631777,4.8212110259488945,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16666.042405253997,4.2,-0.12355110888549822,4.821555816459939,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16676.042405253997,4.200000000000001,-0.12241579460313608,4.821897437159228,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16686.042405253997,4.2,-0.1212921162192313,4.822235920368704,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16696.042405253997,4.200000000000001,-0.12018174441934955,4.822571300730702,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16706.042405253997,4.2,-0.11908313668053887,4.822903613065563,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16716.042405253997,4.2,-0.11799339174560884,4.823232886021711,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16726.042405253997,4.200000000000001,-0.11691319699102276,4.823559145172734,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16736.042405253997,4.200000000000001,-0.11584305855824899,4.823882417749886,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16746.042405253997,4.200000000000001,-0.11478290828712434,4.8242027315927265,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16756.042405253997,4.199999999999999,-0.11373269535043946,4.824520114375557,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16766.042405253997,4.200000000000001,-0.11269179639720608,4.824834592836317,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16776.042405253997,4.200000000000001,-0.11166023256266336,4.82514619287654,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16786.042405253997,4.2,-0.11063808695629734,4.825454940542539,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16796.042405253997,4.2,-0.10962535957810807,4.825760861996058,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16806.042405253997,4.199999999999999,-0.1086233553465979,4.826063985211232,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16816.042405253997,4.2,-0.10763109944177926,4.82636433862066,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16826.042405253997,4.2,-0.10664589811919431,4.8266619455617175,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16836.042405253997,4.2,-0.10566826391596786,4.826956826342322,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16846.042405253997,4.200000000000001,-0.10469875460967762,4.827249002756941,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16856.042405253997,4.200000000000001,-0.10373735036127928,4.827538497347178,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16866.042405253997,4.2,-0.10278400529548501,4.827825332563369,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16876.042405253997,4.199999999999999,-0.10183856541904594,4.82810953057825,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16886.042405253997,4.2,-0.10090103606824324,4.8283911133580935,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16896.042405253997,4.200000000000001,-0.0999714382267802,4.828670102905725,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16906.042405253997,4.200000000000001,-0.09904977189465682,4.8289465212531155,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16916.042405253997,4.199999999999999,-0.09813907998182067,4.829220394658499,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16926.042405253997,4.199999999999999,-0.09723778744876696,4.82949175141882,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16936.042405253997,4.2,-0.09634372139209856,4.829760614625543,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16946.042405253997,4.200000000000001,-0.09545774422406986,4.83002700555001,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16956.042405253997,4.199999999999999,-0.0945805124143293,4.830290947573118,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16966.042405253997,4.199999999999999,-0.09371218457213865,4.8305524652078216,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16976.042405253997,4.199999999999999,-0.09285275610108763,4.830811583180979,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16986.042405253997,4.199999999999998,-0.092002253827154,4.831068326250324,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,16996.042405253997,4.199999999999999,-0.09116067664911813,4.831322719209318,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,17006.042405253997,4.199999999999999,-0.09032800067215073,4.831574786816709,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,17016.042405253997,4.200000000000001,-0.08950422435046623,4.831824553795907,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,17026.042405253997,4.2,-0.08869063849499292,4.83207204666097,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,17036.042405253997,4.199999999999999,-0.0878861654897005,4.8323172922220605,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,17046.042405253997,4.200000000000001,-0.08708867094430989,4.832560312828218,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,17056.042405253997,4.199999999999999,-0.08629859713262925,4.832801128478326,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,17066.042405253997,4.2,-0.08551631620324003,4.833039760302404,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,17076.042405253997,4.200000000000002,-0.08474172834456675,4.833276229808719,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,17086.042405253997,4.200000000000001,-0.08397478087667637,4.8335105582937485,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,17096.042405253997,4.200000000000001,-0.08321510044990862,4.833742766462257,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,17106.042405253997,4.199999999999999,-0.08246269987724071,4.833972874518268,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,17116.042405253997,4.200000000000001,-0.08171730457251802,4.834200902302225,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,17126.042405253997,4.200000000000001,-0.08097888885998072,4.834426869237548,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,17136.042405253997,4.2,-0.08024840121264257,4.834650796029315,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,17146.042405253997,4.2,-0.07952510698097841,4.834872703679585,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,17156.042405253997,4.200000000000001,-0.07880704764748339,4.835092609449902,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,17166.042405253997,4.200000000000001,-0.07809464161535805,4.835310528462767,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,17176.042405253997,4.2,-0.07738828584907914,4.8355264769731345,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,17186.042405253997,4.2,-0.0766880929641395,4.8357404719437085,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,17196.042405253997,4.2,-0.07599406427486627,4.835952530495429,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,17206.042405253997,4.199999999999999,-0.0753061220870529,4.836162669643154,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,17216.042405253997,4.199999999999999,-0.07462426884653932,4.836370906297229,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,17226.042405253997,4.2,-0.07394851417103061,4.836577257384754,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,17232.14913203997,4.200000000000001,-0.07353941176470583,4.836702350227521,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
ORegan2022,DC_reference,0.0,3.099283643592581,-1.0,-0.0,CC_until_Vmax,4.4,0.0735294117647058,CustomTermination,0.05
ORegan2022,DC_reference,10.0,3.1184261352552918,-1.0,0.002777777777777778,CC_until_Vmax,4.4,0.0735294117647058,CustomTermination,0.05
ORegan2022,DC_reference,20.0,3.1286063326611995,-1.0,0.005555555555555556,CC_until_Vmax,4.4,0.0735294117647058,CustomTermination,0.05
