protocol_pair,Q_Ah,dt_raw_s,dt_geom_prescribed_s,dt_resid_prescribed_s,dt_geom_fitted_s,dt_resid_fitted_s,fit_status,I0_fit_A,A_fit_A,f_meta_Hz,f_fit_Hz,f_fit_rel_error_ppm,phi_fit_rad,fit_rmse_A
0.3C DC vs 0.3C+0.7C 10tau,0.38,402.8684471613112,399.8251387145174,3.0433084467938443,402.1008262737065,0.7676208876047212,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.39,425.8857188307363,422.8741023798254,3.011616450910992,425.13703668274195,0.7486821479943728,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.4,448.13097984733054,445.16246117522326,2.9685186721072796,447.41083049684585,0.7201493504846894,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.41,469.2964421597742,466.3865637515976,2.90987840817661,468.6178777049738,0.6785644548003802,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.42,488.8699605666234,486.04668834819176,2.8232722184316117,488.25877727560726,0.6111832910161183,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.43,505.8808846867281,503.19671694705187,2.6841677396762407,505.38472453668453,0.49616015004357905,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.44,517.9101624217983,515.518361267304,2.39180115449426,517.676682593232,0.23347982856626004,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.45,511.0797485741482,510.6985631777859,0.381185396362298,512.8271263469896,-1.7473777728414461,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.46,115.08315052307512,114.33738590712552,0.7457646159496107,115.27304752797454,-0.18989700489942152,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.47,138.5998259390533,137.87656635350254,0.7232595855507498,138.80822493433834,-0.20839899528505157,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.48,162.5499404779182,161.84379783613895,0.7061426417792518,162.77136497902188,-0.22142450110368372,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.49,186.8149763185363,186.12159197880575,0.6933843397305282,187.0455584944582,-0.23058217592188157,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.5,211.3022192235219,210.61614490865327,0.6860743148686197,211.53727346815663,-0.235054244634739,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.51,235.9301184299884,235.24751346165044,0.6826049683379551,236.1667883821715,-0.2366699521830924,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.52,260.626692015677,259.943688462836,0.6830035528410008,260.8625417347687,-0.23584971909167507,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.53,285.3251915266717,284.6364023658473,0.688789160824399,285.5565387071688,-0.2313471804970959,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.54,309.9561714253348,309.25705211936565,0.6991193059691341,310.1807661337043,-0.22459470836952278,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.55,334.44873076477165,333.7331670907797,0.7155636739919373,334.6632571531311,-0.21452638835944526,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.56,358.72363991932116,357.9835815526935,0.7400583666276361,358.9238022879599,-0.20016236863875747,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.5700000000000001,382.68493330215097,381.9126596920046,0.7722736101463852,382.86804527376034,-0.1831119716093781,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.5800000000000001,406.21813835529974,405.3999297533278,0.8182086019719463,406.3772908728099,-0.15915251751016513,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.5900000000000001,429.16866262546773,428.2882475826732,0.8804150427945387,429.2975421822009,-0.12887955673318174,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.6000000000000001,451.322899701114,450.3543747737767,0.9685249273372848,451.41074406937173,-0.08784436825771991,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.6100000000000001,472.3573803813681,471.2604287510758,1.096951630292324,472.3883737841368,-0.03099340276867224,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.6200000000000001,491.7316093890654,490.43324052685057,1.2983688622148293,491.6781881921188,0.05342119694660141,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.63,508.3949365922481,506.7343088234056,1.6606277688424598,508.19789005212783,0.19704654012025458,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.64,519.6394829853848,517.0881506411447,2.551332344240109,519.1086763861472,0.5308065992376214,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.65,502.76851351447203,96.81162725322338,405.95688626124866,96.48475707141188,406.28375644306016,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.66,119.52020202693757,119.92600394262718,-0.405801915689608,119.55434814828459,-0.03414612134702111,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.67,143.1261735592052,143.5800473199747,-0.4538737607695111,143.17434256374645,-0.048169004541250615,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.68,167.14288136988716,167.6310168590794,-0.4881354891922456,167.19894738980884,-0.056066019921672705,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.6900000000000001,191.45530914987148,191.96862848500817,-0.5133193351366572,191.5174644793833,-0.062155329511824675,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.7000000000000001,215.9736580425497,216.50283902133424,-0.5291809787845523,216.03886478511595,-0.0652067425662608,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.7100000000000001,240.62000315659043,241.1560270680743,-0.5360239114838805,240.68497705249501,-0.06497389590458624,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.7200000000000001,265.32181717927597,265.8575323136911,-0.5357151344151134,265.38523487880275,-0.06341769952678078,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.7300000000000001,290.0131911815997,290.5393275304946,-0.5261363488948518,290.07196848417243,-0.05877730257270741,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.7400000000000001,314.6249395203695,315.13228287126367,-0.5073433508941889,314.6768397239066,-0.051900203537115885,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.7500000000000001,339.08364398920276,339.5621824564696,-0.4785384672668442,339.12684405404116,-0.043200064838401886,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.76,363.3086172585449,363.745125550623,-0.4365082920780878,363.33943126489385,-0.030814006348919065,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.77,387.2014420785481,387.5802401183459,-0.3787980397978572,387.2167371069945,-0.015295028446416836,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.78,410.63898301226845,410.94060313743967,-0.3016201251712118,410.63586964516526,0.0031133671031966514,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.79,433.4622685777508,433.6555580121194,-0.1932894343685802,433.43383575608686,0.02843282166395511,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.8,455.43806437622607,455.481021995603,-0.0429576193769207,455.37652456704245,0.061539809183614125,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.81,476.21742116805535,476.037768545119,0.1796526229363735,476.1091268489731,0.10829431908223341,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.8200000000000001,495.19539071837926,494.6603295099585,0.5350612084207569,495.0168890986747,0.17850161970454792,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.8300000000000001,511.15791960815113,509.9604855005473,1.19743410760384,510.8556278377764,0.30229177037472255,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.8400000000000001,520.6881171464647,517.6653051884005,3.022811958064267,520.0717715657506,0.6163455807140963,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.8500000000000001,100.69841256730615,102.28598224895995,-1.587569681653804,100.67483132578127,0.02358124152488017,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.8600000000000001,123.86509320530013,125.5449903421786,-1.6798971368784803,123.8529372569842,0.012155948315921705,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.8700000000000001,147.5567871090543,149.3058948320936,-1.7491077230392875,147.5525360563979,0.004251052656400134,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.8800000000000001,171.63516820840005,173.43454240578058,-1.79937419738053,171.63600025191909,-0.0008320435190398712,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.89,195.9923292820904,197.82686576828428,-1.834536486193883,195.99588948289238,-0.0035602008019850473,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.9,220.53999367235974,222.3962876352757,-1.85629396291597,220.54420305632448,-0.004209383964735025,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.91,245.20225781223144,247.0673146390236,-1.86505682679217,245.204747053745,-0.002489241513558227,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.92,269.9075974454586,271.7702502450661,-1.862652799607531,269.90749181797673,0.00010562748184383963,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.93,294.58947164179926,296.43721218888913,-1.8477405470898705,294.5850398616776,0.0044317801216493535,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.94,319.1788537124994,320.9981885278107,-1.8193348153108673,319.1682405365914,0.010613175908019912,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.95,343.60044203187726,345.3771104819989,-1.7766684501211785,343.58299539554446,0.01744663633280652,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.96,367.77150109943886,369.48690235568256,-1.7154012562436949,367.7447780252369,0.026723074201981944,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.97,391.59023632925937,393.22094397477895,-1.6307076455191236,391.5520974838655,0.03813884539385981,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.98,414.9281518449902,416.4443822148337,-1.516230369843015,414.8761065910585,0.052045253931737534,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,0.99,437.61564506502873,438.9724024741435,-1.3567574091143797,437.5436397850008,0.07200528002795181,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,1.0,459.4009702766398,460.5363072349592,-1.1353369583193853,459.3060661849627,0.09490409167710823,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,1.01,479.90261168849884,480.7059229156139,-0.8033112271150458,479.77499672519525,0.12761496330358568,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,1.02,498.44481185017,498.7062349781836,-0.2614231280135755,498.266809030647,0.1780028195230443,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,1.03,513.601859555753,512.8051293145631,0.7967302411898345,513.3330034777723,0.2688560779806721,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,1.04,520.9301748550683,516.6334267654524,4.296748089615903,520.3974845972616,0.5326902578067347,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
0.3C DC vs 0.3C+0.7C 10tau,1.05,104.95094156710411,107.79974902772165,-2.848807460617536,104.88584919955701,0.06509236754709491,ok,1.0203091682209862,2.3797853566331515,0.0014338283161432,0.0014295677023914908,-2971.495055398062,-0.00229196980484846,0.008533680101714557
