frequency_policy_id,Q_Ah,delta_t_raw_s,delta_t_geom_s,delta_t_resid_s
fixed_local_H,1.4320490911707067,1.7725400254698798,1.777702481155302,-0.005162455685422174
fixed_local_H,1.4731173942097302,45.81586420633539,45.82228633842624,-0.006422132090847299
fixed_local_H,1.5141856972487537,100.17150408401358,100.18062771498535,-0.00912363097177149
fixed_local_H,1.5552540002877773,137.96015520329274,137.99002146230941,-0.029866259016671393
fixed_local_H,1.5963223033268008,21.70189717114863,21.711384269204245,-0.009487098055615206
fixed_local_H,1.6373906063658243,74.65489826553176,74.66380467943509,-0.008906413903332577
fixed_local_H,1.6784589094048479,125.45987737646783,125.4743664012667,-0.014489024798876926
fixed_local_H,1.7195272124438714,3.1078818833466357,3.120984493074502,-0.013102609727866366
fixed_local_H,1.7605955154828952,48.75933441800953,48.76849231493998,-0.00915789693044644
fixed_local_H,1.8016638185219187,103.01590957656299,103.0273779156114,-0.011468339048406051
fixed_local_H,1.8427321215609422,137.4466252541015,137.48804840536923,-0.0414231512677361
fixed_local_H,1.8838004245999658,24.3252339235014,24.33187874725354,-0.006644823752139928
fixed_local_H,1.9248687276389893,77.66192252911878,77.67241961917262,-0.010497090053831926
fixed_local_H,1.9659370306780128,127.67561837067478,127.69042323122358,-0.01480486054879293
fixed_local_H,2.0070053337170366,4.7000731383423044,4.712271889866315,-0.012198751524010731
fixed_local_H,2.04807363675606,51.72232369633002,51.73309513305048,-0.01077143672046077
fixed_local_H,2.0891419397950837,105.82514927243483,105.83773702231065,-0.012587749875820009
fixed_local_H,2.130210242834107,135.77784259807686,135.83162311221167,-0.05378051413481444
fixed_local_H,2.1712785458731307,27.00298128029317,27.01014688113537,-0.0071656008421996376
fixed_local_H,2.2123468489121545,80.66192753322139,80.67357344263837,-0.011645909416984068
fixed_local_H,2.253415151951178,129.76173173910774,129.78213122989473,-0.020399490786985552
fixed_local_H,2.2944834549902016,6.500665901945467,6.50872903005893,-0.00806312811346288
fixed_local_H,2.335551758029225,54.701222008488,54.71307014447666,-0.011848135988657305
fixed_local_H,2.3766200610682486,108.59165511016818,108.60714790693237,-0.015492796764192462
fixed_local_H,2.4176883641072724,131.90683952943527,131.96572626945817,-0.058886740022899176
fixed_local_H,2.4587566671462957,29.729472262737545,29.740505635440968,-0.011033372703423083
fixed_local_H,2.4998249701853195,83.65175296942198,83.66461271890512,-0.012859749483141059
fixed_local_H,2.5408932732243428,131.70453905871364,131.72751104022882,-0.02297198151518387
