parameter_set,model_type,condition,reference_condition,Q_Ah,t_DC_geom_s,t_DCAC_geom_s,delta_t_geom_s,tau_factor_set,omega_tau_set,f_Hz,period_s
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,0.9848418688087115,2363.6204851409075,2169.4807104452834,194.13977469562406,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,1.031009037562165,2474.421690149196,2220.5844165122853,253.8372736369106,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,1.0771762063156187,2585.222895157485,2474.4677816795656,110.75511347791917,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,1.1233433750690722,2696.0241001657732,2508.485294530031,187.5388056357424,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,1.169510543822526,2806.8253051740626,2555.475201558799,251.35010361526338,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,1.2156777125759795,2917.6265101823506,2813.7557516914303,103.87075849092025,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,1.2618448813294332,3028.4277151906394,2847.5597909530675,180.86792423757197,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,1.3080120500828867,3139.228920198928,2891.6535994908045,247.5753207081234,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,1.3541792188363402,3250.0301252072163,3153.022338361981,97.00778684523539,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,1.400346387589794,3360.8313302155057,3186.6928521186437,174.13847809686195,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,1.4465135563432476,3471.6325352237945,3228.596500818693,243.03603440510142,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,1.4926807250967011,3582.433740232083,3492.260530745462,90.17320948662109,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,1.5388478938501546,3693.234945240371,3525.874592791315,167.36035244905588,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,1.5850150626036084,3804.03615024866,3566.055480026465,237.98067022219493,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,1.631182231357062,3914.8373552569487,3831.4627571960627,83.374598060886,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,1.6773494001105156,4025.638560265237,3865.0962469222013,160.54231334303586,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,1.723516568863969,4136.439765273526,3903.8894542615726,232.55031101195345,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,1.7696837376174228,4247.240970281815,4170.620697637697,76.6202726441179,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,1.8158509063708765,4358.042175290104,4204.3499041035675,153.69227118653635,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,1.86201807512433,4468.843380298392,4242.009163511591,226.83421678680043,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,1.9081852438777835,4579.644585306681,4509.7250494477275,69.91953585895317,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,1.9543524126312373,4690.44579031497,4543.628301312334,146.81748900263574,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,2.000519581384691,4801.2469953232585,4580.353828868349,220.89316645490908,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,2.0466867501381447,4912.048200331547,4848.765226758167,63.28297357338033,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,2.092853918891598,5022.849405339836,4882.92465319757,139.9247521422667,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,2.1390210876450517,5133.650610348124,4918.879773624335,214.77083672378922,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,2.1851882563985057,5244.451815356414,5187.7289632978345,56.72285205857952,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,2.231355425151959,5355.253020364702,5222.232508958235,133.02051140646745,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,2.2775225939054127,5466.054225372991,5257.554274394539,208.49995097845203,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,2.3236897626588666,5576.855430381281,5526.601773068301,50.25365731298007,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,2.36985693141232,5687.656635389569,5561.5456268951375,126.11100849443119,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,2.4160241001657736,5798.457840397857,5596.351974253115,202.1058661447414,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,2.462191268919227,5909.259045406146,5656.923884405881,252.33516100026463,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,2.5083584376726806,6020.0602504144335,5900.85785960828,119.20239080615374,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,2.5545256064261346,6130.861455422723,5935.252662103383,195.6087933193403,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,2.600692775179588,6241.662660431011,5987.556360852977,254.10629957803394,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,2.6468599439330416,6352.463865439299,6240.163043893203,112.3008215460959,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,2.6930271126864955,6463.265070447589,6274.239830277118,189.02524017047108,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,2.739194281439949,6574.066275455877,6322.017939722344,252.04833573353335,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,2.7853614501934025,6684.867480464166,6579.45488985423,105.41259060993616,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,2.831528618946856,6795.668685472454,6613.299699392294,182.36898608015963,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,2.8776957877003095,6906.469890480744,6657.969542227576,248.50034825316743,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,2.9238629564537635,7017.271095489033,6918.726863675644,98.54423181338825,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,2.970030125207217,7128.0723004973215,6952.420536016349,175.65176448097282,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,3.0161972939606705,7238.8735055056095,6994.768368887253,244.10513661835648,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,3.0623644627141244,7349.674710513899,7257.972057861504,91.70265265239505,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,3.108531631467578,7460.475915522187,7291.592160340117,168.88375518207067,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,3.1546988002210314,7571.277120530475,7332.126485957008,239.15063457346696,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,3.200865968974485,7682.078325538764,7597.183041464947,84.89528407381749,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,3.2470331377279384,7792.879530547052,7630.805580691256,162.07394985579595,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,3.2932003064813924,7903.680735555342,7669.885495260694,233.79524029464756,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,3.339367475234846,8014.48194056363,7936.35168065317,78.13025991046015,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,3.3855346439882994,8125.283145571918,7970.052714597322,155.23043097459595,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,3.4317018127417533,8236.084350580208,8007.94720833066,228.13714224954765,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,3.477868981495207,8346.885555588497,8275.468916487587,71.41663910090938,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,3.5240361502486603,8457.686760596784,8309.326169805592,148.3605907911915,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,3.570203319002114,8568.487965605074,8346.245722953001,222.2422426520734,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,3.6163704877555674,8679.289170613361,8614.524481333154,64.76468928020768,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,3.6625376565090213,8790.090375621652,8648.619067105561,141.47130851609109,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,3.708704825262475,8900.89158062994,8684.734190675525,216.1573899544146,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,3.7548719940159283,9011.692785638228,8953.506526611205,58.18625902702297,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,3.8010391627693823,9122.493990646517,8987.924892107101,134.5690985394158,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_1p5tauSet,Chen2020_SPM_hier_DC03,3.8472063315228358,9233.295195654806,9023.377810174428,209.91738548037756,1.5,0.6666666666666666,0.002921625190367048,342.27525258788194
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_3p0tauSet,Chen2020_SPM_hier_DC03,0.2,480.0,187.57522370763095,292.4247762923691,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_3p0tauSet,Chen2020_SPM_hier_DC03,0.24616716875345362,590.8012050082887,222.0553731630814,368.74583184520725,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_3p0tauSet,Chen2020_SPM_hier_DC03,0.29233433750690724,701.6024100165773,260.87866857475467,440.72374144182265,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_3p0tauSet,Chen2020_SPM_hier_DC03,0.33850150626036085,812.4036150248661,313.0583970184366,499.3452180064295,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_3p0tauSet,Chen2020_SPM_hier_DC03,0.38466867501381447,923.2048200331546,797.7983765316783,125.40644350147636,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_3p0tauSet,Chen2020_SPM_hier_DC03,0.4308358437672681,1034.0060250414433,832.8012110981127,201.20481394333058,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_3p0tauSet,Chen2020_SPM_hier_DC03,0.4770030125207217,1144.8072300497322,866.170458698783,278.6367713509492,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_3p0tauSet,Chen2020_SPM_hier_DC03,0.5231701812741754,1255.6084350580209,900.2627263644974,355.3457086935234,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_3p0tauSet,Chen2020_SPM_hier_DC03,0.5693373500276289,1366.4096400663093,937.9590371619638,428.4506029043455,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_3p0tauSet,Chen2020_SPM_hier_DC03,0.6155045187810826,1477.2108450745982,986.2265546783972,490.984290396201,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_3p0tauSet,Chen2020_SPM_hier_DC03,0.6616716875345361,1588.0120500828864,1475.711104131684,112.3009459512025,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_3p0tauSet,Chen2020_SPM_hier_DC03,0.7078388562879898,1698.8132550911757,1511.3091750781882,187.50408001298752,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_3p0tauSet,Chen2020_SPM_hier_DC03,0.7540060250414433,1809.614460099464,1544.787591103346,264.82686899611804,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_3p0tauSet,Chen2020_SPM_hier_DC03,0.800173193794897,1920.4156651077528,1578.5774844627458,341.838180645007,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_3p0tauSet,Chen2020_SPM_hier_DC03,0.8463403625483505,2031.2168701160415,1615.3315496398905,415.88532047615104,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_3p0tauSet,Chen2020_SPM_hier_DC03,0.8925075313018043,2142.01807512433,1660.6483341671362,481.3697409571939,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_3p0tauSet,Chen2020_SPM_hier_DC03,0.9386747000552578,2252.8192801326186,2153.439173984413,99.38010614820541,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_3p0tauSet,Chen2020_SPM_hier_DC03,0.9848418688087115,2363.6204851409075,2189.753306696326,173.86717844458144,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_3p0tauSet,Chen2020_SPM_hier_DC03,1.031009037562165,2474.421690149196,2223.414163083918,251.00752706527783,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_3p0tauSet,Chen2020_SPM_hier_DC03,1.0771762063156187,2585.222895157485,2256.9810164132505,328.2418787442343,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_3p0tauSet,Chen2020_SPM_hier_DC03,1.1233433750690722,2696.0241001657732,2292.946545973266,403.07755419250725,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_3p0tauSet,Chen2020_SPM_hier_DC03,1.169510543822526,2806.8253051740626,2335.9504155579034,470.8748896161592,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_3p0tauSet,Chen2020_SPM_hier_DC03,1.2156777125759795,2917.6265101823506,2411.933900081213,505.6926101011377,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_3p0tauSet,Chen2020_SPM_hier_DC03,1.2618448813294332,3028.4277151906394,2868.1178022234635,160.30991296717593,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_3p0tauSet,Chen2020_SPM_hier_DC03,1.3080120500828867,3139.228920198928,2902.0378858358513,237.1910343630766,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPM,Chen2020_SPM_hier_DC03_AC07_3p0tauSet,Chen2020_SPM_hier_DC03,1.3541792188363402,3250.0301252072163,2935.456662332674,314.5734628745422,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
