#Device,NGU201,,,
#Device Name,RS-NGU201-00000.local,,,
#Format,LOG,,,
#Date,20/11/2025,,,
#Version,04.013 0092C027A93,,,
#Serial No.,101322,,,
#Logging Interval[s],1,,,
#Mode,Unlimited,,,
#Start Time,10:44:25,,,
#Stop Time,XX:XX:XX,,,
#Actual Count,0000000000,,,
#Calibration Ch1,factory,,,
#Calibration Date Ch1,none,,,
Timestamp,U1[V],I1[A],P1[W],DVM1[V]
57:36.0,3.449171E+00,1.019892E+00,3.517780E+00,nan
57:37.0,3.449312E+00,1.019890E+00,3.517920E+00,nan
57:38.0,3.449456E+00,1.019893E+00,3.518076E+00,nan
57:39.0,3.449620E+00,1.019890E+00,3.518234E+00,nan
57:40.0,3.449788E+00,1.019886E+00,3.518392E+00,nan
57:41.0,3.449944E+00,1.019890E+00,3.518565E+00,nan
57:42.0,3.450103E+00,1.019892E+00,3.518731E+00,nan
57:43.0,3.450256E+00,1.019889E+00,3.518878E+00,nan
57:44.0,3.450435E+00,1.019894E+00,3.519078E+00,nan
57:45.0,3.450561E+00,1.019897E+00,3.519215E+00,nan
57:46.0,3.450724E+00,1.019893E+00,3.519369E+00,nan
57:47.0,3.450895E+00,1.019893E+00,3.519543E+00,nan
57:48.0,3.451044E+00,1.019897E+00,3.519708E+00,nan
57:49.0,3.451197E+00,1.019894E+00,3.519856E+00,nan
57:50.0,3.451331E+00,1.019890E+00,3.519979E+00,nan
57:51.0,3.451507E+00,1.019885E+00,3.520141E+00,nan
57:52.0,3.451646E+00,1.019894E+00,3.520313E+00,nan
57:53.0,3.451812E+00,1.019889E+00,3.520465E+00,nan
57:54.0,3.451978E+00,1.019886E+00,3.520625E+00,nan
57:55.0,3.452131E+00,1.019884E+00,3.520773E+00,nan
57:56.0,3.452253E+00,1.019895E+00,3.520936E+00,nan
57:57.0,3.452419E+00,1.019886E+00,3.521075E+00,nan
57:58.0,3.452572E+00,1.019890E+00,3.521245E+00,nan
57:59.0,3.452718E+00,1.019893E+00,3.521403E+00,nan
58:00.0,3.452874E+00,1.019892E+00,3.521557E+00,nan
58:01.0,3.453045E+00,1.019888E+00,3.521719E+00,nan
58:02.0,3.453211E+00,1.019895E+00,3.521914E+00,nan
58:03.0,3.453345E+00,1.019894E+00,3.522046E+00,nan
58:04.0,3.453503E+00,1.019889E+00,3.522190E+00,nan
58:05.0,3.453660E+00,1.019897E+00,3.522376E+00,nan
58:06.0,3.453801E+00,1.019893E+00,3.522506E+00,nan
58:07.0,3.453986E+00,1.019898E+00,3.522713E+00,nan
58:08.0,3.454115E+00,1.019889E+00,3.522814E+00,nan
58:09.0,3.454259E+00,1.019897E+00,3.522987E+00,nan
58:10.0,3.454422E+00,1.019893E+00,3.523141E+00,nan
58:11.0,3.454564E+00,1.019890E+00,3.523276E+00,nan
58:12.0,3.454712E+00,1.019889E+00,3.523423E+00,nan
58:13.0,3.454890E+00,1.019892E+00,3.523613E+00,nan
58:14.0,3.455037E+00,1.019895E+00,3.523776E+00,nan
58:15.0,3.455205E+00,1.019895E+00,3.523947E+00,nan
58:16.0,3.455341E+00,1.019892E+00,3.524073E+00,nan
58:17.0,3.455502E+00,1.019893E+00,3.524242E+00,nan
58:18.0,3.455646E+00,1.019895E+00,3.524397E+00,nan
58:19.0,3.455790E+00,1.019895E+00,3.524544E+00,nan
58:20.0,3.455946E+00,1.019895E+00,3.524703E+00,nan
58:21.0,3.456092E+00,1.019892E+00,3.524839E+00,nan
58:22.0,3.456250E+00,1.019893E+00,3.525005E+00,nan
58:23.0,3.456411E+00,1.019895E+00,3.525178E+00,nan
58:24.0,3.456582E+00,1.019888E+00,3.525326E+00,nan
58:25.0,3.456718E+00,1.019889E+00,3.525469E+00,nan
58:26.0,3.456862E+00,1.019886E+00,3.525607E+00,nan
58:27.0,3.457013E+00,1.019900E+00,3.525809E+00,nan
58:28.0,3.457179E+00,1.019900E+00,3.525978E+00,nan
58:29.0,3.457315E+00,1.019894E+00,3.526096E+00,nan
58:30.0,3.457476E+00,1.019899E+00,3.526277E+00,nan
58:31.0,3.457637E+00,1.019894E+00,3.526424E+00,nan
58:32.0,3.457771E+00,1.019903E+00,3.526591E+00,nan
58:33.0,3.457935E+00,1.019898E+00,3.526740E+00,nan
58:34.0,3.458096E+00,1.019897E+00,3.526900E+00,nan
58:35.0,3.458217E+00,1.019888E+00,3.526993E+00,nan
58:36.0,3.458385E+00,1.019893E+00,3.527182E+00,nan
58:37.0,3.458527E+00,1.019886E+00,3.527305E+00,nan
58:38.0,3.458673E+00,1.019892E+00,3.527471E+00,nan
58:39.0,3.458839E+00,1.019892E+00,3.527640E+00,nan
58:40.0,3.458967E+00,1.019894E+00,3.527781E+00,nan
58:41.0,3.459106E+00,1.019893E+00,3.527918E+00,nan
58:42.0,3.459262E+00,1.019886E+00,3.528055E+00,nan
58:43.0,3.459404E+00,1.019888E+00,3.528203E+00,nan
58:44.0,3.459550E+00,1.019893E+00,3.528370E+00,nan
58:45.0,3.459696E+00,1.019883E+00,3.528484E+00,nan
58:46.0,3.459827E+00,1.019883E+00,3.528618E+00,nan
58:47.0,3.459968E+00,1.019893E+00,3.528797E+00,nan
58:48.0,3.460151E+00,1.019889E+00,3.528970E+00,nan
58:49.0,3.460285E+00,1.019883E+00,3.529085E+00,nan
58:50.0,3.460431E+00,1.019890E+00,3.529260E+00,nan
58:51.0,3.460592E+00,1.019889E+00,3.529420E+00,nan
58:52.0,3.460719E+00,1.019893E+00,3.529562E+00,nan
58:53.0,3.460882E+00,1.019886E+00,3.529707E+00,nan
58:54.0,3.461013E+00,1.019894E+00,3.529867E+00,nan
58:55.0,3.461157E+00,1.019890E+00,3.530001E+00,nan
58:56.0,3.461296E+00,1.019884E+00,3.530120E+00,nan
58:57.0,3.461467E+00,1.019894E+00,3.530329E+00,nan
58:58.0,3.461598E+00,1.019897E+00,3.530472E+00,nan
58:59.0,3.461749E+00,1.019888E+00,3.530596E+00,nan
59:00.0,3.461900E+00,1.019888E+00,3.530750E+00,nan
59:01.0,3.462046E+00,1.019889E+00,3.530903E+00,nan
59:02.0,3.462190E+00,1.019885E+00,3.531036E+00,nan
59:03.0,3.462336E+00,1.019892E+00,3.531207E+00,nan
59:04.0,3.462470E+00,1.019895E+00,3.531357E+00,nan
59:05.0,3.462618E+00,1.019898E+00,3.531517E+00,nan
59:06.0,3.462759E+00,1.019889E+00,3.531630E+00,nan
59:07.0,3.462898E+00,1.019894E+00,3.531790E+00,nan
59:08.0,3.463062E+00,1.019889E+00,3.531939E+00,nan
59:09.0,3.463173E+00,1.019890E+00,3.532057E+00,nan
59:10.0,3.463319E+00,1.019893E+00,3.532214E+00,nan
59:11.0,3.463456E+00,1.019885E+00,3.532327E+00,nan
59:12.0,3.463587E+00,1.019889E+00,3.532474E+00,nan
59:13.0,3.463736E+00,1.019885E+00,3.532613E+00,nan
59:14.0,3.463864E+00,1.019884E+00,3.532740E+00,nan
59:15.0,3.464020E+00,1.019886E+00,3.532907E+00,nan
59:16.0,3.464152E+00,1.019888E+00,3.533046E+00,nan
59:17.0,3.464283E+00,1.019893E+00,3.533197E+00,nan
59:18.0,3.464451E+00,1.019897E+00,3.533382E+00,nan
