protocol_pair,protocol_label_DCAC,file_name_DCAC,Q_label,Q_Ah,is_anchor,segment_label,t_DC_s,t_DCAC_s,dt_raw_s,t_geom_DC_s,t_geom_DCAC_s,dt_geom_s,dt_resid_s,geometry_phase_offset_rad,geometry_phase_offset_s,geometry_phase_reference_status,geometry_phase_fit_rmse_A,geometry_phase_fit_window_s
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.28,False,A_shared_prescribed_current,988.3536220785894,984.5340405996442,3.8195814789452243,988.2352941176474,985.2826977394596,2.9525963781877635,0.8669851007574607,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.29,False,A_shared_prescribed_current,1023.6515289601605,1019.5742789903162,4.077249969844274,1023.529411764703,1020.3013921190307,3.2280196456723615,0.8492303241719128,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.3,False,A_shared_prescribed_current,1058.949342774838,1054.4088851423899,4.540457632448124,1058.823529411759,1055.3455217469627,3.4780076647962233,1.0624499676519008,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.31,False,A_shared_prescribed_current,1094.247089783935,1089.5067393361614,4.740350447773608,1094.1176470588148,1090.3779410542427,3.739706004572099,1.0006444432015087,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.32,False,A_shared_prescribed_current,1129.54481205728,1124.686731350555,4.858080706725104,1129.4117647058706,1125.4212276598787,3.990537045991914,0.8675436607331903,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.33,False,A_shared_prescribed_current,1164.842608314114,1163.8108407319994,1.0317675821145258,1164.7058823529267,1160.479653050372,4.226229302554657,-3.194461720440131,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.33999999999999997,False,A_shared_prescribed_current,1200.1404797482885,1198.804094098178,1.3363856501105147,1199.9999999999823,1195.559270573437,4.440729426545204,-3.104343776434689,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.35,False,A_shared_prescribed_current,1235.4382337959817,1233.786945491944,1.6512883040377346,1235.294117647038,1230.669014298577,4.625103348461153,-2.973815044423418,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.36,False,A_shared_prescribed_current,1270.7360135053668,1268.75656574813,1.9794477572368123,1270.588235294094,1269.9862472271802,0.601988066913691,1.3774596903231213,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.37,False,A_shared_prescribed_current,1306.0337827118638,1303.7286301949644,2.3051525168993976,1305.8823529411497,1305.026059322864,0.8562936182856902,1.4488588986137074,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.38,False,A_shared_prescribed_current,1341.3315746873843,1338.696265858443,2.6353088289413336,1341.1764705882056,1340.0562926553396,1.1201779328659995,1.515130896075334,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.39,False,A_shared_prescribed_current,1376.629509517177,1373.670610558529,2.9588989586479784,1376.4705882352614,1375.0795172877945,1.3910709474669147,1.5678280111810636,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.4,False,A_shared_prescribed_current,1411.9274604614245,1408.6489532441112,3.2785072173132903,1411.7647058823175,1410.0977807728443,1.6669251094731408,1.6115821078401495,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.41,False,A_shared_prescribed_current,1447.2254030461165,1443.6343292821016,3.5910737640149364,1447.058823529373,1445.112797783764,1.9460257456089494,1.645048018405987,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.42,False,A_shared_prescribed_current,1482.5232873414927,1478.6279418113113,3.89534553018143,1482.3529411764289,1480.1260926078426,2.2268485685863197,1.6684969615951104,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.43,False,A_shared_prescribed_current,1517.821226726126,1513.6359536703799,4.1852730557461655,1517.6470588234847,1515.139117280839,2.507941542645767,1.6773315131003983,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.44,False,A_shared_prescribed_current,1553.1189837636143,1548.658454836795,4.460528926819279,1552.9411764705405,1550.1533625187885,2.787813951752014,1.6727149750672652,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.45,False,A_shared_prescribed_current,1588.41665793214,1583.6975822213424,4.719075710797597,1588.2352941175964,1585.1704772543178,3.0648168632785655,1.6542588475190314,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.46,False,A_shared_prescribed_current,1623.714210307514,1618.7713924105142,4.942817896999713,1623.5294117646522,1620.192415092194,3.336996672458099,1.6058212245416144,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.47,False,A_shared_prescribed_current,1659.0119508322196,1658.09050165654,0.9214491756795269,1658.8235294117078,1655.2216334281816,3.6018959835262194,-2.6804468078466925,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.48,False,A_shared_prescribed_current,1694.309636498143,1693.1059007210838,1.203735777059137,1694.1176470587639,1690.2613865220756,3.8562605366882963,-2.6525247596291592,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.49,False,A_shared_prescribed_current,1729.6072709998327,1728.112510242113,1.4947607577196322,1729.4117647058197,1725.3161848518337,4.09557985398601,-2.6008190962663775,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.5,False,A_shared_prescribed_current,1764.9048187402043,1763.1068703427181,1.7979483974861523,1764.7058823528755,1760.3925564741146,4.313325878760907,-2.5153774812747542,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.51,False,A_shared_prescribed_current,1800.2023053172709,1798.0911959685716,2.1111093486993013,1799.9999999999382,1795.5003825081621,4.499617491776007,-2.388508143076706,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.52,False,A_shared_prescribed_current,1835.4997772332817,1833.0722458112905,2.4275314219912616,1835.2941176470008,1830.6553938642521,4.638723782748684,-2.2111923607574226,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.53,False,A_shared_prescribed_current,1870.7974441611943,1868.0512463461237,2.7461978150706727,1870.5882352940637,1869.8841173126204,0.7041179814432326,2.04207983362744,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.54,False,A_shared_prescribed_current,1906.0949608418478,1903.0292684272672,3.0656924145805533,1905.8823529411263,1904.9140515826095,0.9683013585167828,2.0973910560637705,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.55,False,A_shared_prescribed_current,1941.392558667636,1938.0081465954017,3.384412072234227,1941.176470588189,1939.9367190218427,1.2397515663462855,2.1446605058879413,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.56,False,A_shared_prescribed_current,1976.6901450197636,1972.9932263216035,3.6969186981600615,1976.4705882352519,1974.9540597663442,1.5165284689076088,2.1803902292524526,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.5700000000000001,False,A_shared_prescribed_current,2011.9879773876826,2007.9886332920282,3.999344095654351,2011.7647058823145,2009.9677091627293,1.796996719585195,2.202347376069156,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.5800000000000001,False,A_shared_prescribed_current,2047.2858967413845,2043.0003277051644,4.285569036220068,2047.0588235293774,2044.979128288156,2.079695241221316,2.2058737949987517,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.5900000000000001,False,A_shared_prescribed_current,2082.583649999608,2078.0328116839605,4.550838315647525,2082.35294117644,2079.9897152427375,2.3632259337023243,2.1876123819452005,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.6000000000000001,False,A_shared_prescribed_current,2117.881501505299,2113.1229071239745,4.758594381324656,2117.647058823503,2115.0009129912055,2.6461458322974067,2.112448549027249,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.6100000000000001,False,A_shared_prescribed_current,2153.1791959933503,2148.337412346395,4.841783646955264,2152.9411764705656,2150.0143293984365,2.9268470721290214,1.9149365748262426,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.6200000000000001,False,A_shared_prescribed_current,2188.476926116449,2187.412592307404,1.0643338090449106,2188.235294117628,2185.031888906822,3.2034052108060678,-2.139071401761157,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.63,False,A_shared_prescribed_current,2223.774657012772,2222.4299275251396,1.3447294876323213,2223.5294117646904,2220.0560447419557,3.473367022734692,-2.1286375351023707,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.64,False,A_shared_prescribed_current,2259.072180025756,2259.866920642672,-0.7947406169159876,2258.8235294117535,2256.3222770995712,2.5012523121822596,-3.2959929290982473,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.65,False,A_shared_prescribed_current,2294.3698014567053,2294.850633661993,-0.48083220528769743,2294.117647058816,2295.309082710283,-1.1914356514666906,0.7106034461789932,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.66,False,A_shared_prescribed_current,2329.667277151953,2329.831288438223,-0.1640112862701244,2329.411764705879,2330.3507824098424,-0.9390177039636001,0.7750064176934757,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.67,False,A_shared_prescribed_current,2364.964963371247,2364.8159587518226,0.14900461942443144,2364.7058823529414,2365.379868235251,-0.6739858823093527,0.8229905017337842,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.68,False,A_shared_prescribed_current,2400.262454866745,2399.810778165674,0.45167670107093727,2400.000000000004,2400.400465208949,-0.4004652089447518,0.8521419100156891,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.6900000000000001,False,A_shared_prescribed_current,2435.5600685558766,2434.825556948494,0.7345116073825011,2435.294117647067,2435.415530211779,-0.12141256471159068,0.8559241720940918,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.7000000000000001,False,A_shared_prescribed_current,2470.8575459210797,2469.867826876934,0.9897190441456587,2470.58823529413,2470.4272940962305,0.16094119789931938,0.8287778462463393,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.7100000000000001,False,A_shared_prescribed_current,2506.155159961605,2504.966616025779,1.1885439358261465,2505.8823529411925,2505.4375404529383,0.4448124882542288,0.7437314475719177,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.7200000000000001,False,A_shared_prescribed_current,2541.4527892467804,2540.1888847331265,1.2639045136538698,2541.176470588255,2540.4477937200904,0.7286768681647118,0.535227645489158,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.7300000000000001,False,A_shared_prescribed_current,2576.7505302501463,2579.2411377486656,-2.490607498519239,2576.4705882353182,2575.459457453617,1.0111307817014676,-3.5017382802207067,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.7400000000000001,False,A_shared_prescribed_current,2612.0481756054555,2614.255041398563,-2.2068657931076814,2611.764705882381,2610.4739278750144,1.290778007366498,-3.4976438004741794,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.7500000000000001,False,A_shared_prescribed_current,2647.3458438899693,2649.2534271778554,-1.9075832878861547,2647.0588235294435,2645.4927003999737,1.5661231294698155,-3.47370641735597,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.76,False,A_shared_prescribed_current,2682.6436400128664,2684.242837554904,-1.5991975420374729,2682.3529411765057,2680.517484339935,1.8354568365707564,-3.4346543786082293,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.77,False,A_shared_prescribed_current,2717.941485042848,2719.226183198993,-1.2846981561451685,2717.6470588235684,2715.550342188567,2.096716635001485,-3.3814147911466534,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.78,False,A_shared_prescribed_current,2753.2391062337174,2754.2087966855784,-0.9696904518609699,2752.94117647063,2750.5938751374288,2.347301333201358,-3.316991785062328,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.79,False,A_shared_prescribed_current,2788.5367034724404,2789.1912836914553,-0.6545802190148606,2788.235294117693,2785.732806111938,2.5024880057549126,-3.1570682247697732,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.8,False,A_shared_prescribed_current,2823.834438969487,2824.1752846560316,-0.34084568654452596,2823.5294117647554,2821.004982022619,2.5244297421363626,-2.8652754286808886,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.81,False,A_shared_prescribed_current,2859.132157592543,2859.164168518256,-0.03201092571271147,2858.823529411818,2856.5676568702374,2.2558725415806293,-2.287883467293341,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.8200000000000001,False,A_shared_prescribed_current,2894.429970599904,2894.160228872873,0.2697417270310325,2894.117647058881,2895.1796330748866,-1.0619860160054486,1.3317277430364811,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.8300000000000001,False,A_shared_prescribed_current,2929.727760461149,2929.1665910195,0.5611694416488717,2929.411764705944,2930.214570235243,-0.8028055292993486,1.3639749709482203,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.8400000000000001,False,A_shared_prescribed_current,2965.0253965826128,2964.191363870085,0.8340327125279146,2964.7058823530065,2965.240302243439,-0.5344198904326731,1.3684526029605877,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.8500000000000001,False,A_shared_prescribed_current,3000.3231865343437,2999.2365784697954,1.0866080645482725,3000.000000000069,3000.259773390805,-0.2597733907359725,1.346381455284245,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.8600000000000001,False,A_shared_prescribed_current,3035.620929372918,3034.324024115002,1.2969052579160234,3035.294117647132,3035.2752400304585,0.01887761667376253,1.2780276412422609,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.8700000000000001,False,A_shared_prescribed_current,3070.918581349728,3069.474508123689,1.4440732260391087,3070.588235294195,3070.2885283667606,0.2997069274342721,1.1443662986048366,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.8800000000000001,False,A_shared_prescribed_current,3106.2162614962317,3108.6459555816277,-2.4296940853960223,3105.8823529412575,3105.301213305499,0.5811396357585181,-3.0108337211545404,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.89,False,A_shared_prescribed_current,3141.513926900912,3143.648593498147,-2.134666597235082,3141.1764705883197,3140.3147538050716,0.8617167832480845,-2.9963833804831665,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.9,False,A_shared_prescribed_current,3176.8117240845186,3178.738476140661,-1.9267520561425044,3176.4705882353824,3175.3513724908566,1.119215744525718,-3.0459678006682225,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.91,False,A_shared_prescribed_current,3212.109620743421,3213.665830249382,-1.556209505960851,3211.7647058824455,3210.3771590125075,1.387546869937978,-2.943756375898829,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
0.3C DC vs 0.3C+0.7C 0.1tau,0.3C+0.7C 0.1tau,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,SegmentA_grid,0.92,False,A_shared_prescribed_current,3247.407425087062,3248.6434963709403,-1.2360712838781183,3247.058823529508,3245.400597899277,1.6582256302312999,-2.894296914109418,0.11623892818282267,0.12902521028293318,estimated_from_current_waveform,0.09254619816951276,34.87167845484671
