t_s,I_charge_A,I_py_A,Q_geom_Ah,AC_C_scheduled,condition
5750.5,1.5,-1.5,2.3960416666666666,0.0,Chen2020_DFN_Day34_DC03
5751.0,1.5,-1.5,2.39625,0.0,Chen2020_DFN_Day34_DC03
5751.5,1.5,-1.5,2.3964583333333334,0.0,Chen2020_DFN_Day34_DC03
5752.0,1.5,-1.5,2.3966666666666665,0.0,Chen2020_DFN_Day34_DC03
5752.5,1.5,-1.5,2.396875,0.0,Chen2020_DFN_Day34_DC03
5753.0,1.5,-1.5,2.3970833333333332,0.0,Chen2020_DFN_Day34_DC03
5753.5,1.5,-1.5,2.397291666666667,0.0,Chen2020_DFN_Day34_DC03
5754.0,1.5,-1.5,2.3975,0.0,Chen2020_DFN_Day34_DC03
5754.5,1.5,-1.5,2.3977083333333336,0.0,Chen2020_DFN_Day34_DC03
5755.0,1.5,-1.5,2.3979166666666667,0.0,Chen2020_DFN_Day34_DC03
5755.5,1.5,-1.5,2.398125,0.0,Chen2020_DFN_Day34_DC03
5756.0,1.5,-1.5,2.3983333333333334,0.0,Chen2020_DFN_Day34_DC03
5756.5,1.5,-1.5,2.3985416666666666,0.0,Chen2020_DFN_Day34_DC03
5757.0,1.5,-1.5,2.39875,0.0,Chen2020_DFN_Day34_DC03
5757.5,1.5,-1.5,2.3989583333333333,0.0,Chen2020_DFN_Day34_DC03
5758.0,1.5,-1.5,2.3991666666666664,0.0,Chen2020_DFN_Day34_DC03
5758.5,1.5,-1.5,2.399375,0.0,Chen2020_DFN_Day34_DC03
5759.0,1.5,-1.5,2.399583333333333,0.0,Chen2020_DFN_Day34_DC03
5759.5,1.5,-1.5,2.3997916666666668,0.0,Chen2020_DFN_Day34_DC03
5760.0,1.5,-1.5,2.4,0.0,Chen2020_DFN_Day34_DC03
5760.5,1.5,-1.5,2.4002083333333335,0.0,Chen2020_DFN_Day34_DC03
5761.0,1.5,-1.5,2.4004166666666666,0.0,Chen2020_DFN_Day34_DC03
5761.5,1.5,-1.5,2.400625,0.0,Chen2020_DFN_Day34_DC03
5762.0,1.5,-1.5,2.4008333333333334,0.0,Chen2020_DFN_Day34_DC03
5762.5,1.5,-1.5,2.4010416666666665,0.0,Chen2020_DFN_Day34_DC03
5763.0,1.5,-1.5,2.40125,0.0,Chen2020_DFN_Day34_DC03
5763.5,1.5,-1.5,2.4014583333333333,0.0,Chen2020_DFN_Day34_DC03
5764.0,1.5,-1.5,2.401666666666667,0.0,Chen2020_DFN_Day34_DC03
5764.5,1.5,-1.5,2.401875,0.0,Chen2020_DFN_Day34_DC03
5765.0,1.5,-1.5,2.402083333333333,0.0,Chen2020_DFN_Day34_DC03
5765.5,1.5,-1.5,2.4022916666666667,0.0,Chen2020_DFN_Day34_DC03
5766.0,1.5,-1.5,2.4025,0.0,Chen2020_DFN_Day34_DC03
5766.5,1.5,-1.5,2.4027083333333334,0.0,Chen2020_DFN_Day34_DC03
5767.0,1.5,-1.5,2.4029166666666666,0.0,Chen2020_DFN_Day34_DC03
5767.5,1.5,-1.5,2.403125,0.0,Chen2020_DFN_Day34_DC03
5768.0,1.5,-1.5,2.4033333333333333,0.0,Chen2020_DFN_Day34_DC03
5768.5,1.5,-1.5,2.4035416666666665,0.0,Chen2020_DFN_Day34_DC03
5769.0,1.5,-1.5,2.40375,0.0,Chen2020_DFN_Day34_DC03
5769.5,1.5,-1.5,2.403958333333333,0.0,Chen2020_DFN_Day34_DC03
5770.0,1.5,-1.5,2.404166666666667,0.0,Chen2020_DFN_Day34_DC03
5770.5,1.5,-1.5,2.404375,0.0,Chen2020_DFN_Day34_DC03
5771.0,1.5,-1.5,2.4045833333333335,0.0,Chen2020_DFN_Day34_DC03
5771.5,1.5,-1.5,2.4047916666666667,0.0,Chen2020_DFN_Day34_DC03
5772.0,1.5,-1.5,2.405,0.0,Chen2020_DFN_Day34_DC03
5772.5,1.5,-1.5,2.4052083333333334,0.0,Chen2020_DFN_Day34_DC03
5773.0,1.5,-1.5,2.4054166666666665,0.0,Chen2020_DFN_Day34_DC03
5773.5,1.5,-1.5,2.405625,0.0,Chen2020_DFN_Day34_DC03
5774.0,1.5,-1.5,2.4058333333333333,0.0,Chen2020_DFN_Day34_DC03
5774.5,1.5,-1.5,2.406041666666667,0.0,Chen2020_DFN_Day34_DC03
5775.0,1.5,-1.5,2.40625,0.0,Chen2020_DFN_Day34_DC03
5775.5,1.5,-1.5,2.406458333333333,0.0,Chen2020_DFN_Day34_DC03
5776.0,1.5,-1.5,2.4066666666666667,0.0,Chen2020_DFN_Day34_DC03
5776.5,1.5,-1.5,2.406875,0.0,Chen2020_DFN_Day34_DC03
5777.0,1.5,-1.5,2.4070833333333335,0.0,Chen2020_DFN_Day34_DC03
5777.5,1.5,-1.5,2.4072916666666666,0.0,Chen2020_DFN_Day34_DC03
5778.0,1.5,-1.5,2.4075,0.0,Chen2020_DFN_Day34_DC03
5778.5,1.5,-1.5,2.4077083333333333,0.0,Chen2020_DFN_Day34_DC03
5779.0,1.5,-1.5,2.4079166666666665,0.0,Chen2020_DFN_Day34_DC03
5779.5,1.5,-1.5,2.408125,0.0,Chen2020_DFN_Day34_DC03
5780.0,1.5,-1.5,2.408333333333333,0.0,Chen2020_DFN_Day34_DC03
5780.5,1.5,-1.5,2.408541666666667,0.0,Chen2020_DFN_Day34_DC03
5781.0,1.5,-1.5,2.40875,0.0,Chen2020_DFN_Day34_DC03
5781.5,1.5,-1.5,2.4089583333333335,0.0,Chen2020_DFN_Day34_DC03
5782.0,1.5,-1.5,2.4091666666666667,0.0,Chen2020_DFN_Day34_DC03
5782.5,1.5,-1.5,2.409375,0.0,Chen2020_DFN_Day34_DC03
5783.0,1.5,-1.5,2.4095833333333334,0.0,Chen2020_DFN_Day34_DC03
5783.5,1.5,-1.5,2.4097916666666666,0.0,Chen2020_DFN_Day34_DC03
5784.0,1.5,-1.5,2.41,0.0,Chen2020_DFN_Day34_DC03
5784.5,1.5,-1.5,2.4102083333333333,0.0,Chen2020_DFN_Day34_DC03
5785.0,1.5,-1.5,2.410416666666667,0.0,Chen2020_DFN_Day34_DC03
5785.5,1.5,-1.5,2.410625,0.0,Chen2020_DFN_Day34_DC03
5786.0,1.5,-1.5,2.410833333333333,0.0,Chen2020_DFN_Day34_DC03
5786.5,1.5,-1.5,2.4110416666666667,0.0,Chen2020_DFN_Day34_DC03
5787.0,1.5,-1.5,2.41125,0.0,Chen2020_DFN_Day34_DC03
5787.5,1.5,-1.5,2.4114583333333335,0.0,Chen2020_DFN_Day34_DC03
5788.0,1.5,-1.5,2.4116666666666666,0.0,Chen2020_DFN_Day34_DC03
5788.5,1.5,-1.5,2.411875,0.0,Chen2020_DFN_Day34_DC03
5789.0,1.5,-1.5,2.4120833333333334,0.0,Chen2020_DFN_Day34_DC03
5789.5,1.5,-1.5,2.4122916666666665,0.0,Chen2020_DFN_Day34_DC03
5790.0,1.5,-1.5,2.4125,0.0,Chen2020_DFN_Day34_DC03
5790.5,1.5,-1.5,2.4127083333333332,0.0,Chen2020_DFN_Day34_DC03
5791.0,1.5,-1.5,2.412916666666667,0.0,Chen2020_DFN_Day34_DC03
5791.5,1.5,-1.5,2.413125,0.0,Chen2020_DFN_Day34_DC03
5792.0,1.5,-1.5,2.4133333333333336,0.0,Chen2020_DFN_Day34_DC03
5792.5,1.5,-1.5,2.4135416666666667,0.0,Chen2020_DFN_Day34_DC03
5793.0,1.5,-1.5,2.41375,0.0,Chen2020_DFN_Day34_DC03
5793.5,1.5,-1.5,2.4139583333333334,0.0,Chen2020_DFN_Day34_DC03
5794.0,1.5,-1.5,2.4141666666666666,0.0,Chen2020_DFN_Day34_DC03
5794.5,1.5,-1.5,2.414375,0.0,Chen2020_DFN_Day34_DC03
5795.0,1.5,-1.5,2.4145833333333333,0.0,Chen2020_DFN_Day34_DC03
5795.5,1.5,-1.5,2.4147916666666664,0.0,Chen2020_DFN_Day34_DC03
5796.0,1.5,-1.5,2.415,0.0,Chen2020_DFN_Day34_DC03
5796.5,1.5,-1.5,2.415208333333333,0.0,Chen2020_DFN_Day34_DC03
5797.0,1.5,-1.5,2.4154166666666668,0.0,Chen2020_DFN_Day34_DC03
5797.5,1.5,-1.5,2.415625,0.0,Chen2020_DFN_Day34_DC03
5798.0,1.5,-1.5,2.4158333333333335,0.0,Chen2020_DFN_Day34_DC03
5798.5,1.5,-1.5,2.4160416666666666,0.0,Chen2020_DFN_Day34_DC03
5799.0,1.5,-1.5,2.41625,0.0,Chen2020_DFN_Day34_DC03
5799.5,1.5,-1.5,2.4164583333333334,0.0,Chen2020_DFN_Day34_DC03
5800.0,1.5,-1.5,2.4166666666666665,0.0,Chen2020_DFN_Day34_DC03
5800.5,1.5,-1.5,2.416875,0.0,Chen2020_DFN_Day34_DC03
5801.0,1.5,-1.5,2.4170833333333333,0.0,Chen2020_DFN_Day34_DC03
5801.5,1.5,-1.5,2.417291666666667,0.0,Chen2020_DFN_Day34_DC03
5802.0,1.5,-1.5,2.4175,0.0,Chen2020_DFN_Day34_DC03
5802.5,1.5,-1.5,2.417708333333333,0.0,Chen2020_DFN_Day34_DC03
5803.0,1.5,-1.5,2.4179166666666667,0.0,Chen2020_DFN_Day34_DC03
5803.5,1.5,-1.5,2.418125,0.0,Chen2020_DFN_Day34_DC03
5804.0,1.5,-1.5,2.4183333333333334,0.0,Chen2020_DFN_Day34_DC03
5804.5,1.5,-1.5,2.4185416666666666,0.0,Chen2020_DFN_Day34_DC03
5805.0,1.5,-1.5,2.41875,0.0,Chen2020_DFN_Day34_DC03
5805.5,1.5,-1.5,2.4189583333333333,0.0,Chen2020_DFN_Day34_DC03
5806.0,1.5,-1.5,2.4191666666666665,0.0,Chen2020_DFN_Day34_DC03
5806.5,1.5,-1.5,2.419375,0.0,Chen2020_DFN_Day34_DC03
5807.0,1.5,-1.5,2.419583333333333,0.0,Chen2020_DFN_Day34_DC03
5807.5,1.5,-1.5,2.419791666666667,0.0,Chen2020_DFN_Day34_DC03
5808.0,1.5,-1.5,2.42,0.0,Chen2020_DFN_Day34_DC03
5808.5,1.5,-1.5,2.4202083333333335,0.0,Chen2020_DFN_Day34_DC03
5809.0,1.5,-1.5,2.4204166666666667,0.0,Chen2020_DFN_Day34_DC03
5809.5,1.5,-1.5,2.420625,0.0,Chen2020_DFN_Day34_DC03
5810.0,1.5,-1.5,2.4208333333333334,0.0,Chen2020_DFN_Day34_DC03
5810.5,1.5,-1.5,2.4210416666666665,0.0,Chen2020_DFN_Day34_DC03
5811.0,1.5,-1.5,2.42125,0.0,Chen2020_DFN_Day34_DC03
5811.5,1.5,-1.5,2.4214583333333333,0.0,Chen2020_DFN_Day34_DC03
5812.0,1.5,-1.5,2.421666666666667,0.0,Chen2020_DFN_Day34_DC03
5812.5,1.5,-1.5,2.421875,0.0,Chen2020_DFN_Day34_DC03
5813.0,1.5,-1.5,2.422083333333333,0.0,Chen2020_DFN_Day34_DC03
5813.5,1.5,-1.5,2.4222916666666667,0.0,Chen2020_DFN_Day34_DC03
5814.0,1.5,-1.5,2.4225,0.0,Chen2020_DFN_Day34_DC03
5814.5,1.5,-1.5,2.4227083333333335,0.0,Chen2020_DFN_Day34_DC03
5815.0,1.5,-1.5,2.4229166666666666,0.0,Chen2020_DFN_Day34_DC03
5815.5,1.5,-1.5,2.423125,0.0,Chen2020_DFN_Day34_DC03
5816.0,1.5,-1.5,2.4233333333333333,0.0,Chen2020_DFN_Day34_DC03
5816.5,1.5,-1.5,2.4235416666666665,0.0,Chen2020_DFN_Day34_DC03
5817.0,1.5,-1.5,2.42375,0.0,Chen2020_DFN_Day34_DC03
5817.5,1.5,-1.5,2.423958333333333,0.0,Chen2020_DFN_Day34_DC03
5818.0,1.5,-1.5,2.424166666666667,0.0,Chen2020_DFN_Day34_DC03
5818.5,1.5,-1.5,2.424375,0.0,Chen2020_DFN_Day34_DC03
5819.0,1.5,-1.5,2.4245833333333335,0.0,Chen2020_DFN_Day34_DC03
5819.5,1.5,-1.5,2.4247916666666667,0.0,Chen2020_DFN_Day34_DC03
5820.0,1.5,-1.5,2.425,0.0,Chen2020_DFN_Day34_DC03
5820.5,1.5,-1.5,2.4252083333333334,0.0,Chen2020_DFN_Day34_DC03
5821.0,1.5,-1.5,2.4254166666666666,0.0,Chen2020_DFN_Day34_DC03
5821.5,1.5,-1.5,2.425625,0.0,Chen2020_DFN_Day34_DC03
5822.0,1.5,-1.5,2.4258333333333333,0.0,Chen2020_DFN_Day34_DC03
5822.5,1.5,-1.5,2.426041666666667,0.0,Chen2020_DFN_Day34_DC03
5823.0,1.5,-1.5,2.42625,0.0,Chen2020_DFN_Day34_DC03
5823.5,1.5,-1.5,2.426458333333333,0.0,Chen2020_DFN_Day34_DC03
5824.0,1.5,-1.5,2.4266666666666667,0.0,Chen2020_DFN_Day34_DC03
5824.5,1.5,-1.5,2.426875,0.0,Chen2020_DFN_Day34_DC03
5825.0,1.5,-1.5,2.4270833333333335,0.0,Chen2020_DFN_Day34_DC03
5825.5,1.5,-1.5,2.4272916666666666,0.0,Chen2020_DFN_Day34_DC03
5826.0,1.5,-1.5,2.4275,0.0,Chen2020_DFN_Day34_DC03
5826.5,1.5,-1.5,2.4277083333333334,0.0,Chen2020_DFN_Day34_DC03
5827.0,1.5,-1.5,2.4279166666666665,0.0,Chen2020_DFN_Day34_DC03
5827.5,1.5,-1.5,2.428125,0.0,Chen2020_DFN_Day34_DC03
5828.0,1.5,-1.5,2.4283333333333332,0.0,Chen2020_DFN_Day34_DC03
5828.5,1.5,-1.5,2.428541666666667,0.0,Chen2020_DFN_Day34_DC03
5829.0,1.5,-1.5,2.42875,0.0,Chen2020_DFN_Day34_DC03
5829.5,1.5,-1.5,2.4289583333333336,0.0,Chen2020_DFN_Day34_DC03
5830.0,1.5,-1.5,2.4291666666666667,0.0,Chen2020_DFN_Day34_DC03
5830.5,1.5,-1.5,2.429375,0.0,Chen2020_DFN_Day34_DC03
5831.0,1.5,-1.5,2.4295833333333334,0.0,Chen2020_DFN_Day34_DC03
5831.5,1.5,-1.5,2.4297916666666666,0.0,Chen2020_DFN_Day34_DC03
5832.0,1.5,-1.5,2.43,0.0,Chen2020_DFN_Day34_DC03
5832.5,1.5,-1.5,2.4302083333333333,0.0,Chen2020_DFN_Day34_DC03
5833.0,1.5,-1.5,2.4304166666666664,0.0,Chen2020_DFN_Day34_DC03
5833.5,1.5,-1.5,2.430625,0.0,Chen2020_DFN_Day34_DC03
5834.0,1.5,-1.5,2.430833333333333,0.0,Chen2020_DFN_Day34_DC03
5834.5,1.5,-1.5,2.4310416666666668,0.0,Chen2020_DFN_Day34_DC03
5835.0,1.5,-1.5,2.43125,0.0,Chen2020_DFN_Day34_DC03
5835.5,1.5,-1.5,2.4314583333333335,0.0,Chen2020_DFN_Day34_DC03
5836.0,1.5,-1.5,2.4316666666666666,0.0,Chen2020_DFN_Day34_DC03
5836.5,1.5,-1.5,2.431875,0.0,Chen2020_DFN_Day34_DC03
5837.0,1.5,-1.5,2.4320833333333334,0.0,Chen2020_DFN_Day34_DC03
5837.5,1.5,-1.5,2.4322916666666665,0.0,Chen2020_DFN_Day34_DC03
5838.0,1.5,-1.5,2.4325,0.0,Chen2020_DFN_Day34_DC03
5838.5,1.5,-1.5,2.4327083333333333,0.0,Chen2020_DFN_Day34_DC03
5839.0,1.5,-1.5,2.432916666666667,0.0,Chen2020_DFN_Day34_DC03
5839.5,1.5,-1.5,2.433125,0.0,Chen2020_DFN_Day34_DC03
5840.0,1.5,-1.5,2.433333333333333,0.0,Chen2020_DFN_Day34_DC03
5840.5,1.5,-1.5,2.4335416666666667,0.0,Chen2020_DFN_Day34_DC03
5841.0,1.5,-1.5,2.43375,0.0,Chen2020_DFN_Day34_DC03
5841.5,1.5,-1.5,2.4339583333333334,0.0,Chen2020_DFN_Day34_DC03
5842.0,1.5,-1.5,2.4341666666666666,0.0,Chen2020_DFN_Day34_DC03
5842.5,1.5,-1.5,2.434375,0.0,Chen2020_DFN_Day34_DC03
5843.0,1.5,-1.5,2.4345833333333333,0.0,Chen2020_DFN_Day34_DC03
5843.5,1.5,-1.5,2.4347916666666665,0.0,Chen2020_DFN_Day34_DC03
5844.0,1.5,-1.5,2.435,0.0,Chen2020_DFN_Day34_DC03
5844.5,1.5,-1.5,2.435208333333333,0.0,Chen2020_DFN_Day34_DC03
5845.0,1.5,-1.5,2.435416666666667,0.0,Chen2020_DFN_Day34_DC03
5845.5,1.5,-1.5,2.435625,0.0,Chen2020_DFN_Day34_DC03
5846.0,1.5,-1.5,2.4358333333333335,0.0,Chen2020_DFN_Day34_DC03
5846.5,1.5,-1.5,2.4360416666666667,0.0,Chen2020_DFN_Day34_DC03
5847.0,1.5,-1.5,2.43625,0.0,Chen2020_DFN_Day34_DC03
5847.5,1.5,-1.5,2.4364583333333334,0.0,Chen2020_DFN_Day34_DC03
5848.0,1.5,-1.5,2.4366666666666665,0.0,Chen2020_DFN_Day34_DC03
5848.5,1.5,-1.5,2.436875,0.0,Chen2020_DFN_Day34_DC03
5849.0,1.5,-1.5,2.4370833333333333,0.0,Chen2020_DFN_Day34_DC03
5849.5,1.5,-1.5,2.437291666666667,0.0,Chen2020_DFN_Day34_DC03
5850.0,1.5,-1.5,2.4375,0.0,Chen2020_DFN_Day34_DC03
5850.5,1.5,-1.5,2.437708333333333,0.0,Chen2020_DFN_Day34_DC03
5851.0,1.5,-1.5,2.4379166666666667,0.0,Chen2020_DFN_Day34_DC03
5851.5,1.5,-1.5,2.438125,0.0,Chen2020_DFN_Day34_DC03
5852.0,1.5,-1.5,2.4383333333333335,0.0,Chen2020_DFN_Day34_DC03
5852.5,1.5,-1.5,2.4385416666666666,0.0,Chen2020_DFN_Day34_DC03
5853.0,1.5,-1.5,2.43875,0.0,Chen2020_DFN_Day34_DC03
5853.5,1.5,-1.5,2.4389583333333333,0.0,Chen2020_DFN_Day34_DC03
5854.0,1.5,-1.5,2.4391666666666665,0.0,Chen2020_DFN_Day34_DC03
5854.5,1.5,-1.5,2.439375,0.0,Chen2020_DFN_Day34_DC03
5855.0,1.5,-1.5,2.439583333333333,0.0,Chen2020_DFN_Day34_DC03
5855.5,1.5,-1.5,2.439791666666667,0.0,Chen2020_DFN_Day34_DC03
5856.0,1.5,-1.5,2.44,0.0,Chen2020_DFN_Day34_DC03
5856.5,1.5,-1.5,2.4402083333333335,0.0,Chen2020_DFN_Day34_DC03
5857.0,1.5,-1.5,2.4404166666666667,0.0,Chen2020_DFN_Day34_DC03
5857.5,1.5,-1.5,2.440625,0.0,Chen2020_DFN_Day34_DC03
5858.0,1.5,-1.5,2.4408333333333334,0.0,Chen2020_DFN_Day34_DC03
5858.5,1.5,-1.5,2.4410416666666666,0.0,Chen2020_DFN_Day34_DC03
5859.0,1.5,-1.5,2.44125,0.0,Chen2020_DFN_Day34_DC03
5859.5,1.5,-1.5,2.4414583333333333,0.0,Chen2020_DFN_Day34_DC03
5860.0,1.5,-1.5,2.441666666666667,0.0,Chen2020_DFN_Day34_DC03
5860.5,1.5,-1.5,2.441875,0.0,Chen2020_DFN_Day34_DC03
5861.0,1.5,-1.5,2.442083333333333,0.0,Chen2020_DFN_Day34_DC03
5861.5,1.5,-1.5,2.4422916666666667,0.0,Chen2020_DFN_Day34_DC03
5862.0,1.5,-1.5,2.4425,0.0,Chen2020_DFN_Day34_DC03
5862.5,1.5,-1.5,2.4427083333333335,0.0,Chen2020_DFN_Day34_DC03
5863.0,1.5,-1.5,2.4429166666666666,0.0,Chen2020_DFN_Day34_DC03
5863.5,1.5,-1.5,2.443125,0.0,Chen2020_DFN_Day34_DC03
5864.0,1.5,-1.5,2.4433333333333334,0.0,Chen2020_DFN_Day34_DC03
5864.5,1.5,-1.5,2.4435416666666665,0.0,Chen2020_DFN_Day34_DC03
5865.0,1.5,-1.5,2.44375,0.0,Chen2020_DFN_Day34_DC03
5865.5,1.5,-1.5,2.4439583333333332,0.0,Chen2020_DFN_Day34_DC03
5866.0,1.5,-1.5,2.444166666666667,0.0,Chen2020_DFN_Day34_DC03
5866.5,1.5,-1.5,2.444375,0.0,Chen2020_DFN_Day34_DC03
5867.0,1.5,-1.5,2.4445833333333336,0.0,Chen2020_DFN_Day34_DC03
5867.5,1.5,-1.5,2.4447916666666667,0.0,Chen2020_DFN_Day34_DC03
5868.0,1.5,-1.5,2.445,0.0,Chen2020_DFN_Day34_DC03
5868.5,1.5,-1.5,2.4452083333333334,0.0,Chen2020_DFN_Day34_DC03
5869.0,1.5,-1.5,2.4454166666666666,0.0,Chen2020_DFN_Day34_DC03
5869.5,1.5,-1.5,2.445625,0.0,Chen2020_DFN_Day34_DC03
5870.0,1.5,-1.5,2.4458333333333333,0.0,Chen2020_DFN_Day34_DC03
5870.5,1.5,-1.5,2.4460416666666664,0.0,Chen2020_DFN_Day34_DC03
5871.0,1.5,-1.5,2.44625,0.0,Chen2020_DFN_Day34_DC03
5871.5,1.5,-1.5,2.446458333333333,0.0,Chen2020_DFN_Day34_DC03
5872.0,1.5,-1.5,2.4466666666666668,0.0,Chen2020_DFN_Day34_DC03
5872.5,1.5,-1.5,2.446875,0.0,Chen2020_DFN_Day34_DC03
5873.0,1.5,-1.5,2.4470833333333335,0.0,Chen2020_DFN_Day34_DC03
5873.5,1.5,-1.5,2.4472916666666666,0.0,Chen2020_DFN_Day34_DC03
5874.0,1.5,-1.5,2.4475,0.0,Chen2020_DFN_Day34_DC03
5874.5,1.5,-1.5,2.4477083333333334,0.0,Chen2020_DFN_Day34_DC03
5875.0,1.5,-1.5,2.4479166666666665,0.0,Chen2020_DFN_Day34_DC03
5875.5,1.5,-1.5,2.448125,0.0,Chen2020_DFN_Day34_DC03
5876.0,1.5,-1.5,2.4483333333333333,0.0,Chen2020_DFN_Day34_DC03
5876.5,1.5,-1.5,2.448541666666667,0.0,Chen2020_DFN_Day34_DC03
5877.0,1.5,-1.5,2.44875,0.0,Chen2020_DFN_Day34_DC03
5877.5,1.5,-1.5,2.448958333333333,0.0,Chen2020_DFN_Day34_DC03
5878.0,1.5,-1.5,2.4491666666666667,0.0,Chen2020_DFN_Day34_DC03
5878.5,1.5,-1.5,2.449375,0.0,Chen2020_DFN_Day34_DC03
5879.0,1.5,-1.5,2.4495833333333334,0.0,Chen2020_DFN_Day34_DC03
5879.5,1.5,-1.5,2.4497916666666666,0.0,Chen2020_DFN_Day34_DC03
5880.0,1.5,-1.5,2.45,0.0,Chen2020_DFN_Day34_DC03
5880.5,1.5,-1.5,2.4502083333333333,0.0,Chen2020_DFN_Day34_DC03
5881.0,1.5,-1.5,2.4504166666666665,0.0,Chen2020_DFN_Day34_DC03
5881.5,1.5,-1.5,2.450625,0.0,Chen2020_DFN_Day34_DC03
5882.0,1.5,-1.5,2.450833333333333,0.0,Chen2020_DFN_Day34_DC03
5882.5,1.5,-1.5,2.451041666666667,0.0,Chen2020_DFN_Day34_DC03
5883.0,1.5,-1.5,2.45125,0.0,Chen2020_DFN_Day34_DC03
5883.5,1.5,-1.5,2.4514583333333335,0.0,Chen2020_DFN_Day34_DC03
5884.0,1.5,-1.5,2.4516666666666667,0.0,Chen2020_DFN_Day34_DC03
5884.5,1.5,-1.5,2.451875,0.0,Chen2020_DFN_Day34_DC03
5885.0,1.5,-1.5,2.4520833333333334,0.0,Chen2020_DFN_Day34_DC03
5885.5,1.5,-1.5,2.4522916666666665,0.0,Chen2020_DFN_Day34_DC03
5886.0,1.5,-1.5,2.4525,0.0,Chen2020_DFN_Day34_DC03
5886.5,1.5,-1.5,2.4527083333333333,0.0,Chen2020_DFN_Day34_DC03
5887.0,1.5,-1.5,2.452916666666667,0.0,Chen2020_DFN_Day34_DC03
5887.5,1.5,-1.5,2.453125,0.0,Chen2020_DFN_Day34_DC03
5888.0,1.5,-1.5,2.453333333333333,0.0,Chen2020_DFN_Day34_DC03
5888.5,1.5,-1.5,2.4535416666666667,0.0,Chen2020_DFN_Day34_DC03
5889.0,1.5,-1.5,2.45375,0.0,Chen2020_DFN_Day34_DC03
5889.5,1.5,-1.5,2.4539583333333335,0.0,Chen2020_DFN_Day34_DC03
5890.0,1.5,-1.5,2.4541666666666666,0.0,Chen2020_DFN_Day34_DC03
5890.5,1.5,-1.5,2.454375,0.0,Chen2020_DFN_Day34_DC03
5891.0,1.5,-1.5,2.4545833333333333,0.0,Chen2020_DFN_Day34_DC03
5891.5,1.5,-1.5,2.4547916666666665,0.0,Chen2020_DFN_Day34_DC03
5892.0,1.5,-1.5,2.455,0.0,Chen2020_DFN_Day34_DC03
5892.5,1.5,-1.5,2.455208333333333,0.0,Chen2020_DFN_Day34_DC03
5893.0,1.5,-1.5,2.455416666666667,0.0,Chen2020_DFN_Day34_DC03
5893.5,1.5,-1.5,2.455625,0.0,Chen2020_DFN_Day34_DC03
5894.0,1.5,-1.5,2.4558333333333335,0.0,Chen2020_DFN_Day34_DC03
5894.5,1.5,-1.5,2.4560416666666667,0.0,Chen2020_DFN_Day34_DC03
5895.0,1.5,-1.5,2.45625,0.0,Chen2020_DFN_Day34_DC03
5895.5,1.5,-1.5,2.4564583333333334,0.0,Chen2020_DFN_Day34_DC03
5896.0,1.5,-1.5,2.4566666666666666,0.0,Chen2020_DFN_Day34_DC03
5896.5,1.5,-1.5,2.456875,0.0,Chen2020_DFN_Day34_DC03
5897.0,1.5,-1.5,2.4570833333333333,0.0,Chen2020_DFN_Day34_DC03
5897.5,1.5,-1.5,2.457291666666667,0.0,Chen2020_DFN_Day34_DC03
5898.0,1.5,-1.5,2.4575,0.0,Chen2020_DFN_Day34_DC03
5898.5,1.5,-1.5,2.457708333333333,0.0,Chen2020_DFN_Day34_DC03
5899.0,1.5,-1.5,2.4579166666666667,0.0,Chen2020_DFN_Day34_DC03
5899.5,1.5,-1.5,2.458125,0.0,Chen2020_DFN_Day34_DC03
5900.0,1.5,-1.5,2.4583333333333335,0.0,Chen2020_DFN_Day34_DC03
5900.5,1.5,-1.5,2.4585416666666666,0.0,Chen2020_DFN_Day34_DC03
5901.0,1.5,-1.5,2.45875,0.0,Chen2020_DFN_Day34_DC03
5901.5,1.5,-1.5,2.4589583333333334,0.0,Chen2020_DFN_Day34_DC03
5902.0,1.5,-1.5,2.4591666666666665,0.0,Chen2020_DFN_Day34_DC03
5902.5,1.5,-1.5,2.459375,0.0,Chen2020_DFN_Day34_DC03
5903.0,1.5,-1.5,2.4595833333333332,0.0,Chen2020_DFN_Day34_DC03
5903.5,1.5,-1.5,2.459791666666667,0.0,Chen2020_DFN_Day34_DC03
5904.0,1.5,-1.5,2.46,0.0,Chen2020_DFN_Day34_DC03
5904.5,1.5,-1.5,2.4602083333333336,0.0,Chen2020_DFN_Day34_DC03
5905.0,1.5,-1.5,2.4604166666666667,0.0,Chen2020_DFN_Day34_DC03
5905.5,1.5,-1.5,2.460625,0.0,Chen2020_DFN_Day34_DC03
5906.0,1.5,-1.5,2.4608333333333334,0.0,Chen2020_DFN_Day34_DC03
5906.5,1.5,-1.5,2.4610416666666666,0.0,Chen2020_DFN_Day34_DC03
5907.0,1.5,-1.5,2.46125,0.0,Chen2020_DFN_Day34_DC03
5907.5,1.5,-1.5,2.4614583333333333,0.0,Chen2020_DFN_Day34_DC03
5908.0,1.5,-1.5,2.4616666666666664,0.0,Chen2020_DFN_Day34_DC03
5908.5,1.5,-1.5,2.461875,0.0,Chen2020_DFN_Day34_DC03
5909.0,1.5,-1.5,2.462083333333333,0.0,Chen2020_DFN_Day34_DC03
5909.5,1.5,-1.5,2.4622916666666668,0.0,Chen2020_DFN_Day34_DC03
5910.0,1.5,-1.5,2.4625,0.0,Chen2020_DFN_Day34_DC03
5910.5,1.5,-1.5,2.4627083333333335,0.0,Chen2020_DFN_Day34_DC03
