protocol_pair,Q_Ah,dt_raw_s,dt_geom_s,dt_resid_s,abs_resid_s,t_DCAC_s,t_geom_DCAC_s,T_AC_s,geometry_phase_offset_rad,geom_prev_max_Q_Ah,geom_prev_max_time_s,geom_prev_max_deficit_mAh,geom_prev_max_lead_time_s,near_miss_deficit_le_1mAh,branch_jump_time_ge_0p25TAC,branch_jump_artifact_candidate
0.3C DC vs 0.3C+0.7C 0.1tau,2.3699999999999997,-1.4344048590992315,0.6735365190397715,-2.107941378139003,2.107941378139003,8367.019819987638,8364.032345832673,6.974335690969341,0.1162389281828226,2.369356962484014,8363.3,0.6430375159856005,0.7323458326736727,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,0.54,3.0656924145805533,0.9683013585167828,2.0973910560637705,2.0973910560637705,1903.0292684272672,1904.9140515826095,6.974335690969341,0.1162389281828226,0.539902405582321,1904.8000000000002,0.09759441767898114,0.11405158260936332,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,2.38,-1.1182558206819522,0.953335592381336,-2.071591413063288,2.071591413063288,8402.00173249571,8399.04666440638,6.974335690969341,0.1162389281828226,2.379345366392049,8398.3,0.6546336079509274,0.7466644063806598,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,2.3,0.8281203655024001,-1.239058720731009,2.067179086233409,2.067179086233409,8117.671279713976,8118.886117543102,6.974335690969341,0.1162389281828226,2.2999293258043783,8115.299999999999,0.07067419562156729,3.586117543102773,True,True,True
0.3C DC vs 0.3C+0.7C 0.1tau,1.12,0.4173822203702002,2.481945690111843,-2.0645634697416426,2.0645634697416426,3952.942445007531,3950.459230780485,6.974335690969341,0.1162389281828226,1.1193392034244287,3949.5,0.6607965755713874,0.9592307804850861,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,0.53,2.7461978150706727,0.7041179814432326,2.04207983362744,2.04207983362744,1868.0512463461237,1869.8841173126204,6.974335690969341,0.1162389281828226,0.5299669014734588,1865.8000000000002,0.033098526541208706,4.084117312620265,True,True,True
0.3C DC vs 0.3C+0.7C 0.1tau,2.3899999999999997,-0.8007004063638306,1.22998161421674,-2.0306820205805707,2.0306820205805707,8436.98214386809,8434.064136031593,6.974335690969341,0.1162389281828226,2.3893371007973823,8433.3,0.6628992026174174,0.7641360315938073,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,2.31,1.0438067834656977,-0.9850250509034596,2.028831834369157,2.028831834369157,8152.753627878341,8153.926201520324,6.974335690969341,0.1162389281828226,2.3097910717229353,8150.299999999999,0.20892827706475714,3.6262015203246847,True,True,True
0.3C DC vs 0.3C+0.7C 0.1tau,2.4,-0.4874066271841002,1.5018191077742813,-1.9892257349583815,1.9892257349583815,8471.966967265005,8469.086416185086,6.974335690969341,0.1162389281828226,2.3993311635729184,8468.3,0.6688364270814873,0.7864161850866367,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,1.16,1.102901875329735,-0.852332623694565,1.9552344990243,1.9552344990243,4093.4473663621416,4094.969979682487,6.974335690969341,0.1162389281828226,1.1597160431023197,4090.5,0.2839568976802376,4.469979682487065,True,True,True
0.3C DC vs 0.3C+0.7C 0.1tau,2.4099999999999997,-0.1774405297455814,1.7668923731362156,-1.944332902881797,1.944332902881797,8506.954813537208,8504.115460566773,6.974335690969341,0.1162389281828226,2.409326521508665,8503.3,0.6734784913344782,0.815460566773254,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,1.1700000000000002,-2.523893343481177,-0.5818985391824754,-1.9419948042987016,1.9419948042987016,4132.3717913463415,4129.9936632450235,6.974335690969341,0.1162389281828226,1.1696153987459816,4125.5,0.38460125401851286,4.4936632450235265,True,True,True
0.3C DC vs 0.3C+0.7C 0.1tau,1.1800000000000002,-2.2239616882579867,-0.3064580532900436,-1.917503634967943,1.917503634967943,4167.369196539743,4165.012340406181,6.974335690969341,0.1162389281828226,1.1795604685538859,4164.5,0.43953144611430517,0.5123404061805559,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,0.6100000000000001,4.841783646955264,2.9268470721290214,1.9149365748262424,1.9149365748262424,2148.337412346395,2150.0143293984365,6.974335690969341,0.1162389281828226,0.6098293140290504,2149.8,0.17068597094971327,0.21432939843634813,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,2.32,1.1828652979211256,-0.720030137467802,1.9028954353889276,1.9028954353889276,8187.912588679342,8188.955324253936,6.974335690969341,0.1162389281828226,2.319646638230889,8185.299999999999,0.35336176911071604,3.6553242539366693,True,True,True
0.3C DC vs 0.3C+0.7C 0.1tau,0.97,0.3567578746701656,2.251944867869952,-1.8951869931997865,1.8951869931997865,3423.539250647759,3421.277466896952,6.974335690969341,0.1162389281828226,0.9698697534464215,3420.5,0.1302465535785169,0.7774668969518643,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,2.42,0.1290306629216502,2.0227710106755694,-1.8937403477539192,1.8937403477539192,8541.94629311086,8539.153699576282,6.974335690969341,0.1162389281828226,2.419322124104706,8538.3,0.6778758952941111,0.8536995762824517,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,1.1900000000000002,-1.910058118482084,-0.0279012104083449,-1.882156908073739,1.882156908073739,4202.352657266728,4200.027901210347,6.974335690969341,0.1162389281828226,1.1895396891006698,4199.5,0.46031089933040725,0.5279012103474088,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,0.98,0.6316232932213097,-1.234166632376855,1.8657899255981647,1.8657899255981647,3458.5621117419983,3460.0576960442613,6.974335690969341,0.1162389281828226,0.9799028245249549,3456.5,0.09717547504506374,3.55769604426132,True,True,True
0.3C DC vs 0.3C+0.7C 0.1tau,0.99,0.8759178498921756,-0.9777912405311326,1.853709090423308,1.853709090423308,3493.615601141618,3495.0954382994782,6.974335690969341,0.1162389281828226,0.9897617667356142,3491.5,0.23823326438576764,3.5954382994782463,True,True,True
0.3C DC vs 0.3C+0.7C 0.1tau,2.4299999999999997,0.4254393413084472,2.266304406179188,-1.8408650648707408,1.8408650648707408,8576.948010873739,8574.204283827827,6.974335690969341,0.1162389281828226,2.4293169175950036,8573.3,0.6830824049961493,0.9042838278273848,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,1.2000000000000002,-1.588311821377829,0.2521479026136148,-1.840459723991444,1.840459723991444,4237.328310056511,4235.041969744374,6.974335690969341,0.1162389281828226,1.1995240526342532,4234.5,0.47594736574696483,0.5419697443740006,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,1.21,-1.2719845579204048,0.5321955061845074,-1.804180064104912,1.804180064104912,4272.309424956543,4270.056039787852,6.974335690969341,0.1162389281828226,1.209512655426005,4269.5,0.48734457399501885,0.5560397878516596,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,2.29,0.5653436895290724,2.3605186815048,-1.7951749919757276,1.7951749919757276,8082.636117642451,8079.992422493818,6.974335690969341,0.1162389281828226,2.289863424975851,8079.299999999999,0.13657502414909928,0.6924224938184125,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,2.44,0.7117810039671895,2.4932553475264285,-1.781474343559239,1.781474343559239,8611.959566193544,8609.27145053353,6.974335690969341,0.1162389281828226,2.439309859014785,8608.3,0.6901409852151374,0.9714505335305148,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,1.13,0.6797874103931463,2.447595347682636,-1.76780793728949,1.76780793728949,3987.977686013313,3985.787698769963,6.974335690969341,0.1162389281828226,1.1299636335029852,3985.5,0.03636649701466155,0.2876987699628444,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,1.22,-0.9477867640998738,0.8107621645585823,-1.758548928658456,1.758548928658456,4307.282845115261,4305.071590776526,6.974335690969341,0.1162389281828226,1.219504537154736,4304.5,0.4954628452640275,0.5715907765261363,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,1.23,-0.6319695360480182,1.0862695995192553,-1.7182391355672737,1.7182391355672737,4342.2646488522905,4340.090200988615,6.974335690969341,0.1162389281828226,1.2294986937266363,4339.5,0.5013062733636442,0.5902009886149244,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,1.0,1.0066185687737743,-0.7114200472092307,1.718038615983005,1.718038615983005,3528.782555306166,3530.123184753219,6.974335690969341,0.1162389281828226,0.9996388884047847,3525.5,0.3611115952153465,4.623184753218993,True,True,True
0.3C DC vs 0.3C+0.7C 0.1tau,2.48,-2.5573111300145683,-0.8582926547551324,-1.699018475259436,1.699018475259436,8756.420664107594,8753.799469124006,6.974335690969341,0.1162389281828226,2.4797240417543502,8749.3,0.27595824564974336,4.499469124006282,True,True,True
0.3C DC vs 0.3C+0.7C 0.1tau,0.43,4.1852730557461655,2.507941542645767,1.6773315131003983,1.6773315131003983,1513.63595367038,1515.139117280839,6.974335690969341,0.1162389281828226,0.42970737150816085,1514.8000000000002,0.29262849183914197,0.3391172808387637,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,1.24,-0.3197394067092318,1.356914138538741,-1.676653545247973,1.676653545247973,4377.249964868879,4375.113674096644,6.974335690969341,0.1162389281828226,1.2394940906795646,4374.5,0.5059093204353715,0.6136740966439902,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,2.49,-2.264957677829443,-0.5891103228605061,-1.675847354968937,1.675847354968937,8791.426553227486,8788.82440443916,6.974335690969341,0.1162389281828226,2.4896273220815672,8784.3,0.37267791843298426,4.524404439160207,True,True,True
0.3C DC vs 0.3C+0.7C 0.1tau,0.44,4.460528926819279,2.787813951752014,1.6727149750672652,1.6727149750672652,1548.658454836795,1550.1533625187883,6.974335690969341,0.1162389281828226,0.439701961591798,1549.8000000000002,0.2980384082020282,0.3533625187881171,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,0.42,3.89534553018143,2.2268485685863197,1.6684969615951104,1.6684969615951104,1478.6279418113113,1480.1260926078426,6.974335690969341,0.1162389281828226,0.4197147823564885,1479.8000000000002,0.2852176435114706,0.3260926078423836,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,0.45,4.719075710797597,3.0648168632785655,1.6542588475190314,1.6542588475190314,1583.6975822213424,1585.1704772543178,6.974335690969341,0.1162389281828226,0.44969751235803374,1584.8000000000002,0.30248764196627587,0.37047725431762046,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,2.5,-1.9601721709350384,-0.3144203552583349,-1.6457518156767037,1.6457518156767037,8826.419615514484,8823.843832118608,6.974335690969341,0.1162389281828226,2.4995381296801202,8823.3,0.4618703198797647,0.5438321186084067,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,2.1599999999999997,1.0551476163818734,-0.590108932554358,1.6452565489362314,1.6452565489362314,7623.27365948835,7624.11952069624,6.974335690969341,0.1162389281828226,2.159601518961208,7620.299999999999,0.39848103879158714,3.819520696240943,True,True,True
0.3C DC vs 0.3C+0.7C 0.1tau,0.41,3.5910737640149364,1.9460257456089496,1.645048018405987,1.645048018405987,1443.6343292821016,1445.112797783764,6.974335690969341,0.1162389281828226,0.40972520767443055,1444.8000000000002,0.27479232556942845,0.3127977837639264,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,2.15,0.7821034496082575,-0.8609763242038753,1.6430797738121328,1.6430797738121328,7588.248970153262,7589.096270440842,6.974335690969341,0.1162389281828226,2.1497422489643143,7585.299999999999,0.2577510356855939,3.796270440842818,True,True,True
0.3C DC vs 0.3C+0.7C 0.1tau,1.25,-0.0162336411058277,1.6205074882291228,-1.6367411293349503,1.6367411293349503,4412.244009011236,4410.144198394003,6.974335690969341,0.1162389281828226,1.2494896769927422,4409.5,0.5103230072578402,0.6441983940030696,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,2.1399999999999997,0.4921560809398215,-1.121638861700376,1.6137949426401974,1.6137949426401974,7553.241077438097,7554.062815331288,6.974335690969341,0.1162389281828226,2.139876338853157,7550.299999999999,0.12366114684247975,3.762815331288948,True,True,True
0.3C DC vs 0.3C+0.7C 0.1tau,0.4,3.2785072173132903,1.6669251094731408,1.6115821078401495,1.6115821078401495,1408.6489532441112,1410.0977807728443,6.974335690969341,0.1162389281828226,0.39973962075756,1409.8000000000002,0.2603792424400453,0.29778077284413484,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,2.51,-1.6466591429743858,-0.0362275176885305,-1.6104316252858553,1.6104316252858553,8861.403837073798,8858.859756928085,6.974335690969341,0.1162389281828226,2.5095148284557256,8858.3,0.48517154427418774,0.559756928085335,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,0.46,4.942817896999713,3.336996672458099,1.6058212245416144,1.6058212245416144,1618.7713924105142,1620.192415092194,6.974335690969341,0.1162389281828226,0.45969297073273807,1619.8000000000002,0.307029267261949,0.39241509219391446,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,1.26,0.278258124295462,1.8742572316650696,-1.5959991073696074,1.5959991073696074,4447.24724270054,4445.184566297616,6.974335690969341,0.1162389281828226,1.2594843991175009,4444.5,0.5156008824991343,0.6845662976156746,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,2.33,1.1342560704670177,-0.4475127329897077,1.5817688034567254,1.5817688034567254,8223.25917459761,8223.976924496508,6.974335690969341,0.1162389281828226,2.3295532771776815,8219.3,0.4467228223186126,4.676924496508946,True,True,True
0.3C DC vs 0.3C+0.7C 0.1tau,2.52,-1.324818380526267,0.243780317101482,-1.568598697627749,1.568598697627749,8896.380122856317,8893.873866740345,6.974335690969341,0.1162389281828226,2.519497045350669,8893.3,0.5029546493311443,0.573866740345693,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,0.39,2.9588989586479784,1.3910709474669147,1.5678280111810636,1.5678280111810636,1373.670610558529,1375.0795172877945,6.974335690969341,0.1162389281828226,0.3897589416662303,1374.8000000000002,0.24105833376969477,0.27951728779430596,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,1.27,0.5577389830377797,2.1144426650262176,-1.556703681988438,1.556703681988438,4482.265499932257,4480.238498511303,6.974335690969341,0.1162389281828226,1.269477215041773,4479.5,0.5227849582269961,0.738498511303078,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,2.53,-1.001375829691824,0.5240850637692347,-1.5254608934610587,1.5254608934610587,8931.354605707565,8928.887679640726,6.974335690969341,0.1162389281828226,2.5294839052931675,8928.3,0.5160947068323374,0.5876796407264919,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,2.4499999999999997,0.9753151525856084,2.4998993812641856,-1.5245842286785771,1.5245842286785771,8646.993946159193,8644.558924146839,6.974335690969341,0.1162389281828226,2.4499596900433547,8644.3,0.0403099566450571,0.2589241468394903,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,2.17,1.2105040105725493,-0.3125040932809497,1.523008103853499,1.523008103853499,7658.416122609404,7659.136033504016,6.974335690969341,0.1162389281828226,2.1694758306317166,7654.299999999999,0.524169368283367,4.836033504016996,True,True,True
0.3C DC vs 0.3C+0.7C 0.1tau,0.38,2.6353088289413336,1.1201779328659995,1.515130896075334,1.515130896075334,1338.696265858443,1340.0562926553396,6.974335690969341,0.1162389281828226,0.37979159395629103,1335.8000000000002,0.2084060437089752,4.256292655339394,True,True,True
0.3C DC vs 0.3C+0.7C 0.1tau,1.28,0.8247206621981604,2.335908723216562,-1.5111880610184016,1.5111880610184016,4517.296241078197,4515.311150100162,6.974335690969341,0.1162389281828226,1.2794671082005766,4514.5,0.5328917994233962,0.8111501001621946,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,2.54,-0.6703727810763667,0.8032178843695874,-1.473590665445954,1.473590665445954,8966.321490958253,8963.902664467174,6.974335690969341,0.1162389281828226,2.5394744712284365,8963.3,0.5255287715635326,0.6026644671746908,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,1.29,1.0627850525997928,2.531234733690326,-1.468449681090533,1.468449681090533,4552.355907346685,4550.409941736737,6.974335690969341,0.1162389281828226,1.2894531010467905,4549.5,0.5468989532095847,0.9099417367369824,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,0.37,2.3051525168993976,0.8562936182856902,1.4488588986137074,1.4488588986137074,1303.7286301949644,1305.026059322864,6.974335690969341,0.1162389281828226,0.36989460905592464,1300.8000000000002,0.10539094407535643,4.226059322863875,True,True,True
0.3C DC vs 0.3C+0.7C 0.1tau,1.31,-2.707576351098396,-1.2601792888763157,-1.4473970622220804,1.4473970622220804,4626.721492730353,4624.789591053402,6.974335690969341,0.1162389281828226,1.3098869907396022,4620.5,0.11300926039781167,4.289591053401637,True,True,True
0.3C DC vs 0.3C+0.7C 0.1tau,2.55,-0.3431563721296697,1.0796470397526718,-1.4228034118823416,1.4228034118823416,9001.29206292838,8998.92035295884,6.974335690969341,0.1162389281828226,2.5494677566280317,8998.3,0.5322433719681108,0.620352958840158,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,1.32,-2.417668151591897,-0.9988092726634932,-1.418858878928404,1.418858878928404,4661.729104435231,4659.822338684237,6.974335690969341,0.1162389281828226,1.319789799487426,4655.5,0.21020051257414352,4.322338684237366,True,True,True
0.3C DC vs 0.3C+0.7C 0.1tau,1.4500000000000002,0.9982425336156666,2.3971796217429073,-1.3989370881272407,1.3989370881272407,5117.185535353955,5115.249879201471,6.974335690969341,0.1162389281828226,1.4495766757062507,5114.5,0.4233242937494719,0.7498792014712308,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,1.33,-2.1157284895398334,-0.7297751494343174,-1.385953340105516,1.385953340105516,4696.724896278044,4694.847422208058,6.974335690969341,0.1162389281828226,1.3297045540755774,4694.5,0.2954459244226548,0.347422208057651,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,0.36,1.9794477572368123,0.601988066913691,1.377459690323121,1.377459690323121,1268.75656574813,1269.9862472271802,6.974335690969341,0.1162389281828226,0.3599886707637532,1265.8000000000002,0.011329236246804264,4.186247227180047,True,True,True
0.3C DC vs 0.3C+0.7C 0.1tau,2.56,-0.0203278624321683,1.351658180477898,-1.3719860429100663,1.3719860429100663,9036.267099703588,9033.942459465165,6.974335690969341,0.1162389281828226,2.5594627386596467,9033.3,0.5372613403533677,0.6424594651653024,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,0.8400000000000001,0.8340327125279146,-0.5344198904326731,1.3684526029605877,1.3684526029605877,2964.191363870085,2965.240302243439,6.974335690969341,0.1162389281828226,0.8396132987592275,2960.6000000000004,0.38670124077255785,4.640302243438782,True,True,True
0.3C DC vs 0.3C+0.7C 0.1tau,0.8300000000000001,0.5611694416488717,-0.8028055292993486,1.3639749709482205,1.3639749709482205,2929.1665910195,2930.214570235243,6.974335690969341,0.1162389281828226,0.8297273869269096,2926.6000000000004,0.27261307309045524,3.614570235242809,True,True,True
0.3C DC vs 0.3C+0.7C 0.1tau,1.34,-1.8064717672741608,-0.4553282623355699,-1.351143504938591,1.351143504938591,4731.713498538041,4729.867092968009,6.974335690969341,0.1162389281828226,1.3396815628157623,4729.5,0.3184371842377409,0.36709296800927405,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,0.8500000000000001,1.0866080645482723,-0.2597733907359725,1.346381455284245,1.346381455284245,2999.2365784697954,3000.259773390805,6.974335690969341,0.1162389281828226,0.8495166756139133,2995.6000000000004,0.48332438608678086,4.65977339080473,True,True,True
0.3C DC vs 0.3C+0.7C 0.1tau,0.8200000000000001,0.2697417270310325,-1.0619860160054486,1.3317277430364811,1.3317277430364811,2894.160228872873,2895.1796330748866,6.974335690969341,0.1162389281828226,0.8198694630570232,2891.6000000000004,0.13053694297682217,3.57963307488626,True,True,True
0.3C DC vs 0.3C+0.7C 0.1tau,2.57,0.292716639880382,1.6172094717403525,-1.3244928318599705,1.3244928318599705,9071.25209317728,9068.971025820949,6.974335690969341,0.1162389281828226,2.569458371841555,9068.3,0.54162815844494,0.6710258209495805,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,1.35,-1.4915514754511603,-0.1773120613397623,-1.3142394141113982,1.3142394141113982,4766.696451224336,4764.883194414065,6.974335690969341,0.1162389281828226,1.3496640455196618,4764.5,0.33595448033829634,0.3831944140647465,True,False,False
0.3C DC vs 0.3C+0.7C 0.1tau,1.01,0.8496204447706077,-0.4381834792866357,1.2878039240572434,1.2878039240572434,3564.23708236272,3565.1440658323454,6.974335690969341,0.1162389281828226,1.009543753776508,3560.5,0.4562462234920517,4.6440658323454045,True,True,True
0.3C DC vs 0.3C+0.7C 0.1tau,0.8600000000000001,1.2969052579160234,0.0188776166737625,1.2780276412422609,1.2780276412422609,3034.324024115002,3035.2752400304585,6.974335690969341,0.1162389281828226,0.8594266809694002,3034.6000000000004,0.5733190305998725,0.6752400304580988,True,False,False
